matchID,season,battingTeam,bowlingTeam,innings,firstBatter,secondBatter,partnership,totalBallsFaced,fours,sixes,wicket,firstBatterRuns,firstBatterBallsFaced,firstBatterFours,firstBatterSixes,secondBatterRuns,secondBatterBallsFaced,secondBatterFours,secondBatterSixes
6480bb988545a7776b8c9306,2022,,,1,MS Dhoni,S Dube,15,6,0,2,0,0,0,0,0,15,6,0,2
6480bb9f58a3e7ea877fc9dc,2012,,,1,A Mishra,J Theron,15,10,2,0,0,8,5,1,0,7,5,1,0
6480bb9c13fa57328b17e4e2,2009/10,,,2,JM Kemp,SK Raina,15,15,0,1,1,4,8,0,0,10,7,0,1
6480bb9fa1611443840261b7,2012,,,2,AB de Villiers,V Kohli,15,23,0,0,1,4,11,0,0,11,12,0,0
6480bba1abec4894f2f69a35,2014,,,2,AB de Villiers,Yuvraj Singh,15,6,1,1,1,12,5,1,1,1,1,0,0
6480bba0ddcc30675d83403c,2013,,,2,DJG Sammy,X Thalaivan Sargunam,15,12,1,1,1,13,8,1,1,2,4,0,0
6480bb9908b154f78b12b8fb,2023,,,2,KD Karthik,PWH de Silva,15,12,0,1,1,10,8,0,1,5,4,0,0
6480bba2a01f4062fc561247,2016,,,2,G Gambhir,MK Pandey,15,14,1,0,1,12,11,1,0,3,3,0,0
6480bb9b46b4360184dc19f3,2007/08,,,2,DJ Hussey,T Taibu,15,9,1,0,1,5,4,0,0,9,5,1,0
6480bba2c04b3acd88a50839,2015,,,2,AD Mathews,JP Duminy,15,10,2,0,1,6,5,1,0,7,5,1,0
6480bba0ddcc30675d83403c,2013,,,1,CH Morris,MS Dhoni,15,5,2,1,0,0,1,0,0,14,4,2,1
6480bb9a3d3f26063faa9f71,2007/08,,,2,J Arunkumar,MV Boucher,15,8,3,0,1,13,7,3,0,1,1,0,0
6480bb96f1eadf803ffc292c,2020/21,,,2,JC Buttler,YBK Jaiswal,15,15,2,0,1,13,8,2,0,2,7,0,0
6480bb9f60d58ee39ba047b9,2013,,,2,CL White,GH Vihari,15,18,0,1,1,4,8,0,0,11,10,0,1
6480bb957e6d387fe3a6b26e,2018,,,2,AB de Villiers,SN Khan,15,10,2,0,1,2,2,0,0,11,8,2,0
6480bb9cd6fe6fad0d6efbd9,2009/10,,,2,AB de Villiers,KD Karthik,15,15,1,0,1,5,7,0,0,10,8,1,0
6480bba065b341458c934986,2013,,,1,BJ Rohrer,DA Warner,15,6,1,1,0,10,3,0,1,5,3,1,0
6480bba2a215721aadf7a90a,2015,,,2,DJ Hooda,SV Samson,15,14,1,0,1,7,8,0,0,7,6,1,0
6480bba1ece63aa1c77a954e,2015,,,2,BB McCullum,DR Smith,15,14,3,0,1,12,7,3,0,3,7,0,0
6480bb94ca3c1b1eac5e8dd3,2018,,,2,AT Rayudu,SK Raina,15,14,2,0,1,11,8,2,0,4,6,0,0
6480bb9b9d7aa6d8e47576d7,2007/08,,,1,MS Dhoni,S Badrinath,15,5,1,1,0,9,3,0,1,6,2,1,0
6480bb95816d3ad3bc382ab6,2018,,,1,K Gowtham,RA Tripathi,15,6,0,2,1,14,5,0,2,1,1,0,0
6480bb94ca3c1b1eac5e8dd3,2018,,,1,HH Pandya,Ishan Kishan,15,13,2,0,1,13,10,2,0,2,3,0,0
6480bb9908b154f78b12b8fb,2023,,,1,D Wiese,RK Singh,15,6,0,2,0,12,3,0,2,2,3,0,0
6480bb97ea8bfb43e3f7515f,2020/21,,,2,F du Plessis,MS Dhoni,15,10,2,0,1,3,3,0,0,12,7,2,0
6480bb964592640608a9163c,2020/21,,,2,R Parag,SV Samson,15,17,0,0,1,5,7,0,0,7,10,0,0
6480bb97ce981c1918dce924,2021,,,2,Abhishek Sharma,MK Pandey,15,10,2,0,1,8,5,1,0,6,5,1,0
6480bb964752e7c0f9e39d3c,2020/21,,,1,N Rana,Shubman Gill,15,15,2,0,1,5,6,1,0,10,9,1,0
6480bb9fc524f8142f0b3461,2012,,,1,M Manhas,SPD Smith,15,13,1,0,1,11,9,1,0,3,4,0,0
6480bb973d64aa91e60b4088,2021,,,2,JC Buttler,SV Samson,15,12,1,1,1,13,7,1,1,1,5,0,0
6480bb9be2940d96c1f903ca,2007/08,,,2,SP Goswami,V Kohli,15,23,2,0,1,8,14,1,0,7,9,1,0
6480bb984f0f3dc0df6d4531,2022,,,2,DA Miller,R Tewatia,15,11,0,1,1,12,7,0,1,3,4,0,0
6480bb9a2b33e06f46eed54f,2023,,,1,Rahmanullah Gurbaz,VR Iyer,15,11,0,2,1,14,6,0,2,1,5,0,0
6480bb94c2dcb1007bf6788b,2017,,,1,KM Jadhav,Mandeep Singh,15,18,2,0,1,6,6,1,0,9,12,1,0
6480bb9e502d7987de08e5d5,2012,,,1,MN Samuels,RV Uthappa,15,20,1,0,1,2,6,0,0,12,14,1,0
6480bb9dd89d4266d59a4592,2011,,,2,L Ablish,P Kumar,15,8,2,1,0,0,2,0,0,14,6,2,1
6480bb9827e9fb920cf62809,2021,,,1,JJ Roy,KS Williamson,15,21,2,0,1,9,12,2,0,5,9,0,0
6480bb9f955d5c84cde78f58,2012,,,2,AP Majumdar,CJ Ferguson,15,16,3,0,1,8,7,2,0,7,9,1,0
6480bb9574ca455ec008e942,2018,,,2,CA Lynn,KD Karthik,15,11,2,0,1,7,5,1,0,8,6,1,0
6480bb9d69cb9046a72d8fbe,2009/10,,,1,JA Morkel,S Badrinath,15,9,1,1,1,4,4,0,0,11,5,1,1
6480bba2c04b3acd88a50839,2015,,,2,JA Morkel,SS Tiwary,15,6,3,0,0,5,2,1,0,9,4,2,0
6480bb963d224b9be17f2c75,2019,,,2,AM Rahane,SV Samson,15,14,0,1,1,5,5,0,0,8,9,0,1
6480bb942fc9529eb2869c17,2018,,,2,AT Rayudu,RA Jadeja,15,16,0,1,1,11,11,0,1,3,5,0,0
6480bb95430629e254bbc4fd,2018,,,1,RG Sharma,SA Yadav,15,14,1,0,1,11,11,1,0,3,3,0,0
6480bb9b62eb35d78fcd7df0,2007/08,,,2,S Dhawan,TM Dilshan,15,18,2,0,1,7,10,1,0,7,8,1,0
6480bb99fe078839da40e7ab,2023,,,1,JJ Roy,Liton Das,15,12,3,0,1,10,8,2,0,4,4,1,0
6480bb94f27c8167d1685878,2017,,,2,AJ Finch,KD Karthik,15,5,2,1,1,4,1,1,0,11,4,1,1
6480bb97668d35800fa74139,2021,,,1,KL Rahul,MA Agarwal,15,19,1,0,1,4,6,0,0,11,13,1,0
6480bb970c637fd0c057dca9,2021,,,2,KS Williamson,V Shankar,15,16,1,0,1,7,8,0,0,8,8,1,0
6480bb9f7bae5ad85c4473ba,2012,,,1,DR Smith,RP Singh,15,4,2,1,0,14,3,2,1,1,1,0,0
6480bba031c5cf0145ae8cfe,2014,,,1,SPD Smith,SV Samson,15,8,1,1,1,6,3,1,0,9,5,0,1
6480bb932f8447acd7840076,2017,,,2,KD Karthik,SK Raina,15,16,1,0,1,11,10,1,0,4,6,0,0
6480bb9e05381e16815803e9,2011,,,2,MK Pandey,Yuvraj Singh,15,14,2,0,1,5,7,0,0,10,7,2,0
6480bba0ddcc30675d83403c,2013,,,1,MS Dhoni,RA Jadeja,15,9,1,1,1,14,5,1,1,1,4,0,0
6480bb96c3293977af83acbf,2019,,,2,AR Patel,RR Pant,15,5,0,2,0,1,1,0,0,14,4,0,2
6480bb93182304739a535742,2017,,,1,F du Plessis,RA Tripathi,15,6,3,0,1,4,1,1,0,10,5,2,0
6480bb9d867c041656e9a75f,2009/10,,,2,MD Mishra,RG Sharma,15,14,2,0,1,3,5,0,0,11,9,2,0
6480bb976344f6d667dfd965,2021,,,2,RA Tripathi,Shubman Gill,15,8,1,1,1,9,5,0,1,6,3,1,0
6480bb94605dacb25c83dc35,2018,,,2,DT Christian,SS Iyer,15,23,1,0,1,6,11,0,0,9,12,1,0
6480bba04b49d2ff5f997e02,2013,,,2,B Chipli,V Sehwag,15,15,2,0,1,4,5,0,0,11,10,2,0
6480bb99864a94e086c8395e,2022,,,2,JJ Bumrah,Ramandeep Singh,15,10,1,1,0,0,4,0,0,14,6,1,1
6480bb9a21e416835389fd53,2023,,,1,DP Conway,MS Dhoni,15,5,0,2,0,1,1,0,0,13,4,0,2
6480bb9b1fc007965b68d4d9,2009,,,2,AM Nayar,DJ Bravo,15,11,0,1,1,10,6,0,1,5,5,0,0
6480bb99f47261f111a6cc1a,2023,,,2,Arjun Tendulkar,JP Behrendorff,15,12,0,1,1,12,8,0,1,3,4,0,0
6480bb9c9f9d5376b4227724,2009/10,,,1,CH Gayle,SC Ganguly,15,14,3,0,1,4,7,1,0,10,7,2,0
6480bb933fdc96ee7273400e,2017,,,2,KH Pandya,N Rana,15,13,0,1,1,3,5,0,0,10,8,0,1
6480bb9dec749d630afd07d1,2011,,,2,AM Nayar,PC Valthaty,15,12,1,1,1,2,5,0,0,12,7,1,1
6480bba373508e4f3f4be6c0,2016,,,2,MS Dhoni,NLTC Perera,15,15,0,1,1,2,4,0,0,13,11,0,1
6480bb9ea75f51e7a33e90ed,2012,,,1,S Badrinath,SK Raina,15,13,2,0,1,7,5,1,0,8,8,1,0
6480bba2a215721aadf7a90a,2015,,,2,KK Nair,SR Watson,15,14,2,0,1,8,7,1,0,7,7,1,0
6480bb9bfcaabf33b5687e32,2007/08,,,1,SA Asnodkar,SR Watson,15,12,2,0,1,7,7,1,0,6,5,1,0
6480bb9ae4498012aa089436,2023,,,2,AD Russell,N Rana,15,8,1,0,0,2,2,0,0,7,6,1,0
6480bb96a467817b9b68ca94,2020/21,,,1,DL Chahar,RA Jadeja,15,5,1,1,0,2,2,0,0,12,3,1,1
6480bb966539f85263cb6429,2019,,,1,MS Dhoni,SK Raina,15,8,2,1,1,0,2,0,0,15,6,2,1
6480bb99433f6e11060ba714,2022,,,2,PBB Rajapaksa,S Dhawan,15,11,3,0,1,4,5,1,0,10,6,2,0
6480bb94704f6dfeb7f4d270,2017,,,1,SE Marsh,WP Saha,15,16,2,0,1,10,7,2,0,4,9,0,0
6480bb9dd778cb6c44535092,2009/10,,,2,AT Rayudu,STR Binny,15,8,1,1,1,7,3,0,1,8,5,1,0
6480bb99bb362e3714226928,2022,,,2,KL Rahul,Q de Kock,15,13,1,0,1,2,5,0,0,7,8,1,0
6480bb9d54ae15d3d0ed9e5e,2011,,,1,DPMD Jayawardene,RA Jadeja,15,17,1,0,1,6,6,0,0,8,11,1,0
6480bb9b62eb35d78fcd7df0,2007/08,,,2,AB de Villiers,G Gambhir,15,14,2,0,1,6,8,0,0,9,6,2,0
6480bb99350726d00af209bf,2022,,,2,J Suchith,RA Tripathi,15,13,0,1,1,2,7,0,0,11,6,0,1
6480bb95ff5da0069bc5274e,2018,,,1,JPR Scantlebury-Searles,Shubman Gill,15,4,2,1,0,6,1,0,1,9,3,2,0
6480bb971c9e4a3ef11759f3,2021,,,1,MC Henriques,N Pooran,15,11,1,1,1,2,3,0,0,13,8,1,1
6480bb9af85f41b4de44ca19,2023,,,2,Mohammed Shami,Noor Ahmad,15,9,2,0,1,5,5,1,0,7,4,1,0
6480bb9e95693a2c4c4531e8,2011,,,1,DJ Hussey,KD Karthik,15,13,1,0,1,3,4,0,0,9,9,1,0
6480bb96ec7d98e34055e8fc,2020/21,,,1,RV Uthappa,SPD Smith,15,13,0,1,1,5,9,0,0,9,4,0,1
6480bb987c52e15a2cac0697,2022,,,1,JM Bairstow,LS Livingstone,15,9,2,1,1,1,3,0,0,14,6,2,1
6480bb9e95693a2c4c4531e8,2011,,,2,DA Warner,Y Venugopal Rao,15,11,3,0,1,14,9,3,0,1,2,0,0
6480bb9f9eae77e599a46300,2012,,,1,DR Smith,KD Karthik,15,10,2,0,1,2,2,0,0,13,8,2,0
6480bb95a09b947e0837a38a,2019,,,1,DA Miller,KL Rahul,15,13,1,0,1,7,8,1,0,7,5,0,0
6480bb9e6d7f7f691dde322d,2012,,,2,JP Duminy,S Dhawan,15,18,1,0,1,5,9,0,0,9,9,1,0
6480bb9fe7d0f611ba6ad229,2012,,,2,TM Dilshan,V Kohli,15,18,2,0,1,6,6,1,0,9,12,1,0
6480bb93d9581d69657887c3,2017,,,1,Mandeep Singh,SR Watson,15,15,3,0,1,12,10,3,0,2,5,0,0
6480bb9e88141830a7a309b5,2011,,,1,Harbhajan Singh,JEC Franklin,15,8,1,1,0,11,5,1,1,4,3,0,0
6480bba1670ace74604a420f,2015,,,2,CM Gautam,MA Agarwal,15,15,1,1,1,4,5,0,0,11,10,1,1
6480bb94f1c027945eeb8b10,2017,,,2,PA Patel,RG Sharma,14,12,1,0,1,13,8,1,0,1,4,0,0
6480bb9a81d7fd0ac0307b4d,2023,,,1,HR Shokeen,N Wadhera,14,7,2,1,1,0,1,0,0,14,6,2,1
6480bb9e05571c1a4c163ef1,2012,,,2,OA Shah,R Dravid,14,20,1,1,1,8,10,0,1,6,10,1,0
6480bb9809c62ba77e5df472,2021,,,1,DT Christian,Shahbaz Ahmed,14,14,1,0,1,8,7,1,0,6,7,0,0
6480bb9b69f390d624466843,2007/08,,,1,Mohammad Hafeez,Salman Butt,14,15,2,0,1,6,6,1,0,6,9,1,0
6480bba15b304732a6212cdf,2015,,,2,KS Williamson,Parvez Rasool,14,6,1,1,0,12,4,1,1,2,2,0,0
6480bba1af9481df8b4f9f0f,2015,,,2,CH Gayle,SA Abbott,14,9,1,1,1,13,5,1,1,1,4,0,0
6480bb967c50ceac62ba0719,2020/21,,,2,KA Pollard,KH Pandya,14,13,2,0,0,2,6,0,0,12,7,2,0
6480bb95f2e3c32afe233820,2018,,,2,AB de Villiers,V Kohli,14,16,1,0,1,5,6,0,0,8,10,1,0
6480bb950c59218964b27cc0,2018,,,2,CH Gayle,KL Rahul,14,12,1,1,1,1,1,0,0,12,11,1,1
6480bba16af3f513920ef499,2015,,,2,MK Pandey,RV Uthappa,14,13,0,1,1,8,6,0,1,5,7,0,0
6480bb98adf21699eaa67796,2022,,,2,D Pretorius,Simarjeet Singh,14,7,1,1,1,12,5,1,1,2,2,0,0
6480bb9774dd8e44bbeeb5a4,2021,,,1,CJ Jordan,MA Agarwal,14,10,0,1,1,2,3,0,0,12,7,0,1
6480bb9edbd8851db7e06741,2012,,,1,BJ Hodge,OA Shah,14,12,0,1,1,10,6,0,1,4,6,0,0
6480bba2bae80e615447f251,2015,,,2,D Wiese,SN Khan,14,15,1,0,1,5,7,0,0,8,8,1,0
6480bb9cd6fe6fad0d6efbd9,2009/10,,,1,GC Smith,SA Asnodkar,14,8,3,0,1,8,4,2,0,5,4,1,0
6480bb99358a21ba3487db81,2023,,,2,KL Rahul,MP Stoinis,14,11,2,0,1,1,2,0,0,8,9,2,0
6480bb9a43249ece8e841e56,2023,,,1,KM Jadhav,PWH de Silva,14,11,2,0,0,2,3,0,0,12,8,2,0
6480bb9d79d603cc45fc9b3c,2011,,,1,DJ Jacobs,SR Tendulkar,14,15,2,0,1,10,10,2,0,2,5,0,0
6480bb985efffbcafdef9f19,2021,,,1,SV Samson,YBK Jaiswal,14,10,1,1,1,4,5,0,0,10,5,1,1
6480bb9c620c92d09ba1b6b9,2009,,,2,LA Carseldine,SA Asnodkar,14,16,2,0,1,8,11,1,0,4,5,1,0
6480bba33195e5ebac1da82a,2016,,,1,JC Buttler,KA Pollard,14,17,1,0,1,6,5,1,0,4,12,0,0
6480bb9b2a5f2fd5053534dc,2007/08,,,2,LA Pomersbach,Yuvraj Singh,14,12,1,0,1,2,6,0,0,7,6,1,0
6480bb9a07d46704efe103ef,2007/08,,,1,RG Sharma,Y Venugopal Rao,14,11,1,0,1,10,9,1,0,2,2,0,0
6480bb9b5d0191a0a2611916,2009,,,2,RJ Quiney,YK Pathan,14,14,3,0,1,6,7,1,0,8,7,2,0
6480bba0c7bf2b92ac8d836a,2013,,,1,JH Kallis,MS Bisla,14,10,0,0,1,5,4,0,0,3,6,0,0
6480bb9439fcd1191cf17a90,2017,,,2,MM Sharma,WP Saha,14,8,0,1,1,4,3,0,0,10,5,0,1
6480bba2f3ed8323f852acfa,2016,,,2,M Vijay,M Vohra,14,13,1,1,1,2,3,0,0,12,10,1,1
6480bb994aafcf67cd092a7d,2023,,,2,B Sai Sudharsan,Shubman Gill,14,13,2,0,1,7,6,1,0,6,7,1,0
6480bba1d21281c7385d5ce4,2014,,,2,MG Johnson,WP Saha,14,8,0,1,1,10,5,0,1,4,3,0,0
6480bb9ab655ac367694708c,2007/08,,,2,M Rawat,RA Jadeja,14,10,1,1,1,2,4,0,0,12,6,1,1
6480bb95f37ebb69ffb216e0,2019,,,1,KD Karthik,PP Chawla,14,5,0,2,1,6,3,0,1,7,2,0,1
6480bb98bd3ca4df44cf9d8f,2022,,,2,AR Patel,SN Thakur,14,10,0,1,1,3,3,0,0,10,7,0,1
6480bb9bee2e48d9c41b1e23,2009,,,2,RJ Harris,TL Suman,14,12,2,0,1,1,4,0,0,13,8,2,0
6480bb982f070b023b901b3e,2021,,,2,PP Shaw,S Dhawan,14,12,1,1,1,6,5,1,0,8,7,0,1
6480bb94c2dcb1007bf6788b,2017,,,1,AB de Villiers,Mandeep Singh,14,12,2,1,1,10,6,1,1,4,6,1,0
6480bb95b1f28cf5bcf5e167,2018,,,1,MK Pandey,Shakib Al Hasan,14,14,2,0,1,2,4,0,0,12,10,2,0
6480bb9bf2869505c9393b7d,2009,,,2,BJ Hodge,LR Shukla,14,10,1,1,1,6,4,1,0,8,6,0,1
6480bb99efa58b95852be382,2023,,,1,DP Conway,RD Gaikwad,14,14,2,0,1,1,6,0,0,12,8,2,0
6480bb9ab655ac367694708c,2007/08,,,2,M Kaif,SR Watson,14,15,2,0,1,1,6,0,0,12,9,2,0
6480bba163bd0c619365a16b,2015,,,2,KA Pollard,RG Sharma,14,12,0,1,1,10,8,0,1,4,4,0,0
6480bb97c92184fed1a879f3,2021,,,1,Abhishek Sharma,JJ Roy,14,11,1,1,1,13,10,1,1,1,1,0,0
6480bb9cc5312f3d7cfb650e,2009/10,,,2,CL White,KP Pietersen,14,7,2,0,0,6,3,1,0,7,4,1,0
6480bb9d967f5a4cfbd8c74d,2011,,,1,DA Warner,V Sehwag,14,12,2,0,1,2,6,0,0,11,6,2,0
6480bb9d867c041656e9a75f,2009/10,,,1,A Mishra,PD Collingwood,14,14,0,1,1,4,9,0,0,9,5,0,1
6480bb9da398a7c3c645732c,2011,,,1,J Botha,R Dravid,14,17,1,0,1,8,10,1,0,6,7,0,0
6480bb989bf19eb260a04f0e,2022,,,1,SS Iyer,VR Iyer,14,17,2,0,1,9,7,1,0,4,10,1,0
6480bba388682c5ca10ff37a,2016,,,1,CJ Jordan,Sachin Baby,14,8,0,1,1,3,4,0,0,10,4,0,1
6480bba11a59d64bb4aa66f4,2014,,,2,STR Binny,SV Samson,14,17,0,0,1,7,10,0,0,6,7,0,0
6480bb9a9514379c05d59c38,2023,,,2,Ishan Kishan,RG Sharma,14,12,2,0,1,9,7,2,0,3,5,0,0
6480bb9aa64355ce98da1141,2007/08,,,1,JH Kallis,V Kohli,14,16,2,0,1,0,3,0,0,12,13,2,0
6480bb99773871f8e2ddc4b1,2022,,,1,Abhishek Sharma,PK Garg,14,16,2,0,1,10,9,2,0,4,7,0,0
6480bb991a4f7e5f59dd1afc,2023,,,2,AD Russell,N Rana,14,12,0,1,1,3,6,0,0,8,6,0,1
6480bb964a4d5a1709db428e,2020/21,,,1,Ishan Kishan,Q de Kock,14,10,1,0,1,7,7,1,0,7,3,0,0
6480bb9ed6aefcc9cd13d851,2012,,,2,M Manhas,SPD Smith,14,6,0,2,1,7,4,0,1,7,2,0,1
6480bb9f6b144f2a6d105b32,2013,,,2,KD Karthik,RT Ponting,14,15,1,0,1,10,9,1,0,3,6,0,0
6480bba0f401cc6b6bc6ed10,2013,,,2,BB Samantray,KV Sharma,14,9,2,0,1,13,8,2,0,1,1,0,0
6480bb9dd10e35e6145534dc,2011,,,1,DT Christian,I Malhotra,14,10,1,0,0,7,6,0,0,7,4,1,0
6480bba0e883438915efc1e6,2013,,,1,SPD Smith,Yuvraj Singh,14,9,3,0,1,9,5,2,0,5,4,1,0
6480bb9dfa7d0510ae3a7b40,2011,,,2,S Dhawan,S Sohal,14,9,3,0,1,8,5,2,0,6,4,1,0
6480bb9c50838010977c168c,2009,,,1,S Badrinath,SK Raina,14,16,1,0,1,4,9,0,0,8,7,1,0
6480bba35038a60ea566794a,2016,,,2,DA Warner,DJ Hooda,14,17,1,0,1,10,8,1,0,4,9,0,0
6480bb973da000031d26fbba,2021,,,1,DJ Hooda,Harpreet Brar,14,20,0,0,1,3,5,0,0,8,15,0,0
6480bb9d038ed22e46cbeccb,2011,,,1,S Dhawan,S Sohal,14,11,2,0,1,9,8,2,0,5,3,0,0
6480bb98d2cd0fa3ed0ffc21,2022,,,2,AM Rahane,VR Iyer,14,12,3,0,1,12,11,3,0,1,1,0,0
6480bb98cbaaf700d226941a,2022,,,2,KA Pollard,Tilak Varma,14,8,1,1,1,0,2,0,0,12,6,1,1
6480bb9f00ef088221497043,2013,,,2,MEK Hussey,MS Dhoni,14,15,0,0,1,5,8,0,0,9,7,0,0
6480bb977f55a1c473670850,2021,,,1,E Lewis,SV Samson,14,11,2,0,1,10,6,2,0,3,5,0,0
6480bba2a01f4062fc561247,2016,,,1,AR Patel,SE Marsh,14,13,0,0,1,9,8,0,0,5,5,0,0
6480bb9b82dc3ec84c520466,2009,,,1,MK Pandey,MV Boucher,14,6,2,0,0,2,2,0,0,12,4,2,0
6480bb99409885bcc7b67109,2023,,,1,Dhruv Jurel,SO Hetmyer,14,14,1,0,1,8,6,1,0,5,8,0,0
6480bba0b2a9d600114a43d7,2013,,,2,KD Karthik,RG Sharma,14,17,1,1,1,10,12,1,1,4,5,0,0
6480bb9affabe4960a987464,2007/08,,,1,CL White,MV Boucher,14,15,1,0,1,4,6,0,0,7,9,1,0
6480bb9d79d603cc45fc9b3c,2011,,,1,A Symonds,RG Sharma,14,11,2,0,1,3,5,0,0,11,6,2,0
6480bb987c52e15a2cac0697,2022,,,2,Abhishek Sharma,KS Williamson,14,19,2,0,1,11,10,2,0,3,9,0,0
6480bba0208e8fbb34afdc50,2013,,,2,AC Gilchrist,R Sathish,14,8,1,1,0,2,2,0,0,12,6,1,1
6480bb97746881ab34c38bf8,2020/21,,,2,Q de Kock,RG Sharma,14,10,1,1,1,5,2,1,0,8,8,0,1
6480bb9c8c6c106c6ffbeae4,2009/10,,,1,MK Pandey,RV Uthappa,14,8,1,1,1,1,2,0,0,13,6,1,1
6480bb98aae066234fd8f11e,2022,,,2,Kuldeep Yadav,Mustafizur Rahman,14,15,0,1,0,11,10,0,1,3,5,0,0
6480bb96e8ba017befb2bc8a,2020/21,,,1,PP Shaw,SS Iyer,14,15,3,0,1,9,10,2,0,4,5,1,0
6480bba265483f7db002ec7c,2015,,,2,A Ashish Reddy,KV Sharma,14,4,0,2,0,13,3,0,2,1,1,0,0
6480bb988545a7776b8c9306,2022,,,2,Anuj Rawat,F du Plessis,14,17,0,0,1,6,8,0,0,8,9,0,0
6480bb958f737f809dfb65e1,2019,,,1,PP Shaw,S Dhawan,14,14,2,0,1,11,11,2,0,3,3,0,0
6480bba2f05e90a9005771d2,2015,,,2,BB McCullum,DR Smith,14,11,3,0,1,12,5,3,0,1,6,0,0
6480bb93f866249511c76dbc,2017,,,2,MK Tiwary,MS Dhoni,14,13,1,0,1,8,5,1,0,5,8,0,0
6480bb974086cbea889134af,2021,,,1,RA Jadeja,SK Raina,14,8,2,0,1,10,5,2,0,3,3,0,0
6480bb9aa37f3b44678752d9,2023,,,2,Shubman Gill,V Shankar,14,8,3,0,1,0,2,0,0,14,6,3,0
6480bb9f210b6e50fb2072ae,2013,,,2,R Bhatia,R McLaren,14,8,2,0,1,12,5,2,0,2,3,0,0
6480bb99f33a7dd80eb0a544,2023,,,2,JM Sharma,M Shahrukh Khan,14,5,0,2,1,13,4,0,2,1,1,0,0
6480bb9eda28fb340ed37b49,2012,,,1,CL White,S Dhawan,14,16,1,0,1,10,9,1,0,4,7,0,0
6480bb995193664eda3e9e10,2022,,,2,Ishan Kishan,TH David,14,11,3,0,1,1,2,0,0,13,9,3,0
6480bb9a9801c2dda3fe88e9,2007/08,,,1,IK Pathan,Yuvraj Singh,14,9,2,0,1,10,7,2,0,2,2,0,0
6480bba0dcd1149b9b0b501f,2013,,,1,AD Mathews,RV Uthappa,14,22,0,0,1,5,10,0,0,9,12,0,0
6480bb96e76ccde6082d7564,2020/21,,,1,KD Karthik,PJ Cummins,14,10,1,0,1,5,6,1,0,5,4,0,0
6480bb9fcb2b412c0ebd4afa,2013,,,2,TM Dilshan,V Kohli,14,15,1,0,1,3,4,0,0,9,11,1,0
6480bb9e300070746cc2eb67,2011,,,2,LA Pomersbach,V Kohli,14,12,0,1,1,2,3,0,0,12,9,0,1
6480bb9740aaba2132c0eb0e,2021,,,2,AB de Villiers,GJ Maxwell,14,15,1,0,1,2,5,0,0,12,10,1,0
6480bba15b304732a6212cdf,2015,,,2,KS Williamson,KV Sharma,14,14,0,0,1,8,8,0,0,4,6,0,0
6480bb9a43249ece8e841e56,2023,,,1,Anuj Rawat,F du Plessis,14,9,3,0,1,6,4,1,0,8,5,2,0
6480bb9561509a2f4f139254,2019,,,2,K Gowtham,S Gopal,14,8,2,0,0,0,1,0,0,13,7,2,0
6480bb9f59fd8000010baf09,2013,,,1,R Rampaul,R Vinay Kumar,14,8,0,1,0,12,7,0,1,1,1,0,0
6480bb97cca23939859c422e,2021,,,1,MP Stoinis,SPD Smith,14,6,1,1,0,2,2,0,0,11,4,1,1
6480bb9a58bc8710c38f4c1c,2023,,,2,TH David,Vishnu Vinod,14,10,0,1,1,8,6,0,1,2,4,0,0
6480bba280f09c38002cf14b,2015,,,1,SA Yadav,YK Pathan,14,12,1,1,1,5,5,1,0,9,7,0,1
6480bb9936b7698da2c2030c,2023,,,2,DP Conway,S Dube,14,13,1,0,1,4,4,0,0,8,9,1,0
6480bb98cce4ab46512c2c03,2022,,,1,MS Dhoni,RA Jadeja,14,6,2,1,1,10,4,1,1,4,2,1,0
6480bb9a6e44b0c8da00ca72,2007/08,,,1,KC Sangakkara,RR Sarwan,14,17,0,0,1,7,8,0,0,7,9,0,0
6480bb9b7557e68b433167d5,2007/08,,,1,PA Patel,SP Fleming,14,10,1,1,1,5,6,1,0,7,4,0,1
6480bb9ee4565d108b29626f,2012,,,1,MS Dhoni,SK Raina,14,17,0,0,1,8,9,0,0,6,8,0,0
6480bb958f737f809dfb65e1,2019,,,1,CA Ingram,SS Iyer,14,16,1,0,1,5,8,0,0,8,8,1,0
6480bb9b3a5e1af467fb027b,2009,,,2,A Flintoff,JA Morkel,14,6,1,1,1,8,3,0,1,5,3,1,0
6480bba119569fcc2d7859a4,2014,,,2,MA Starc,S Rana,14,11,2,0,1,6,6,1,0,8,5,1,0
6480bb9800ba03eb1f9437d2,2022,,,1,AK Markram,Washington Sundar,14,9,0,1,1,11,6,0,1,3,3,0,0
6480bb9ee4565d108b29626f,2012,,,2,BB McCullum,G Gambhir,14,17,2,0,1,2,8,0,0,11,9,2,0
6480bb9d59f2ded94f736145,2011,,,2,B Chipli,KC Sangakkara,14,20,1,0,1,4,9,0,0,7,11,1,0
6480bb9d22388e966342dba8,2009/10,,,2,AT Rayudu,JP Duminy,14,13,0,0,1,7,6,0,0,6,7,0,0
6480bb98b8bb5b0d2c2f0848,2022,,,2,AT Rayudu,RA Jadeja,14,12,1,0,1,10,7,1,0,3,5,0,0
6480bb9a6e44b0c8da00ca72,2007/08,,,2,L Ronchi,ST Jayasuriya,14,15,1,1,1,11,8,1,1,1,7,0,0
6480bba1743abcb135a6a4c7,2015,,,1,GJ Maxwell,M Vijay,14,12,2,0,1,7,5,1,0,7,7,1,0
