matchID,season,battingTeam,bowlingTeam,over,ballNo,innings,bowler,playerOut,outType,fieldersInvolved
648026dcb9fbf334a790b6e3,2009/10,Kings XI Punjab,Deccan Chargers,10,1,2,PP Ojha,AB Barath,caught,"[""RG Sharma""]"
648026dcb9fbf334a790b6e3,2009/10,Kings XI Punjab,Deccan Chargers,11,6,2,RG Sharma,RS Bopara,caught,"[""A Symonds""]"
648026dcb9fbf334a790b6e3,2009/10,Kings XI Punjab,Deccan Chargers,16,1,2,RP Singh,PP Chawla,caught,"[""PP Ojha""]"
648026dcb9fbf334a790b6e3,2009/10,Kings XI Punjab,Deccan Chargers,19,1,2,Jaskaran Singh,IK Pathan,caught,"[""A Symonds""]"
648026dcd95a493a9b7cf168,2009/10,Rajasthan Royals,Kolkata Knight Riders,0,1,1,AB Dinda,MJ Lumb,lbw,
648026dcd95a493a9b7cf168,2009/10,Rajasthan Royals,Kolkata Knight Riders,4,6,1,SE Bond,FY Fazal,caught,"[""CA Pujara""]"
648026dcd95a493a9b7cf168,2009/10,Rajasthan Royals,Kolkata Knight Riders,8,2,1,M Kartik,NV Ojha,run out,"[""AD Mathews"",""M Kartik""]"
648026dcd95a493a9b7cf168,2009/10,Rajasthan Royals,Kolkata Knight Riders,12,6,1,AB Dinda,YK Pathan,caught,"[""BJ Hodge""]"
648026dcd95a493a9b7cf168,2009/10,Rajasthan Royals,Kolkata Knight Riders,17,1,1,I Sharma,AA Jhunjhunwala,caught,"[""SC Ganguly""]"
648026dcd95a493a9b7cf168,2009/10,Rajasthan Royals,Kolkata Knight Riders,17,3,1,I Sharma,P Dogra,caught,"[""WP Saha""]"
648026dcd95a493a9b7cf168,2009/10,Rajasthan Royals,Kolkata Knight Riders,18,2,1,SE Bond,SK Warne,caught,"[""MK Tiwary""]"
648026dcd95a493a9b7cf168,2009/10,Kolkata Knight Riders,Rajasthan Royals,2,6,2,YK Pathan,MK Tiwary,bowled,
648026dcd95a493a9b7cf168,2009/10,Kolkata Knight Riders,Rajasthan Royals,10,4,2,SK Trivedi,CA Pujara,bowled,
648026dcd95a493a9b7cf168,2009/10,Kolkata Knight Riders,Rajasthan Royals,14,1,2,YK Pathan,BJ Hodge,bowled,
648026dcd95a493a9b7cf168,2009/10,Kolkata Knight Riders,Rajasthan Royals,19,2,2,MM Patel,SC Ganguly,caught,"[""AC Voges""]"
648026dcd95a493a9b7cf168,2009/10,Kolkata Knight Riders,Rajasthan Royals,19,3,2,MM Patel,AD Mathews,run out,"[""AS Raut""]"
648026dcb3bf0985e5043551,2009/10,Mumbai Indians,Royal Challengers Bangalore,1,4,1,DW Steyn,ST Jayasuriya,lbw,
648026dcb3bf0985e5043551,2009/10,Mumbai Indians,Royal Challengers Bangalore,4,3,1,JH Kallis,AP Tare,caught,"[""MK Pandey""]"
648026dcb3bf0985e5043551,2009/10,Mumbai Indians,Royal Challengers Bangalore,9,3,1,A Kumble,SS Tiwary,bowled,
648026dcb3bf0985e5043551,2009/10,Mumbai Indians,Royal Challengers Bangalore,10,1,1,R Vinay Kumar,AT Rayudu,caught,"[""MV Boucher""]"
648026dcb3bf0985e5043551,2009/10,Mumbai Indians,Royal Challengers Bangalore,10,3,1,R Vinay Kumar,SR Tendulkar,bowled,
648026dcb3bf0985e5043551,2009/10,Mumbai Indians,Royal Challengers Bangalore,10,6,1,R Vinay Kumar,DJ Bravo,lbw,
648026dcb3bf0985e5043551,2009/10,Mumbai Indians,Royal Challengers Bangalore,17,1,1,DW Steyn,KA Pollard,caught,"[""V Kohli""]"
648026dcb3bf0985e5043551,2009/10,Mumbai Indians,Royal Challengers Bangalore,17,5,1,DW Steyn,R Sathish,caught,"[""R Dravid""]"
648026dcb3bf0985e5043551,2009/10,Mumbai Indians,Royal Challengers Bangalore,19,1,1,P Kumar,Harbhajan Singh,caught,"[""JH Kallis""]"
648026dcb3bf0985e5043551,2009/10,Royal Challengers Bangalore,Mumbai Indians,9,5,2,Harbhajan Singh,MK Pandey,caught,"[""KA Pollard""]"
648026dcb3bf0985e5043551,2009/10,Royal Challengers Bangalore,Mumbai Indians,14,3,2,Z Khan,RV Uthappa,caught,"[""SL Malinga""]"
648026dcb3bf0985e5043551,2009/10,Royal Challengers Bangalore,Mumbai Indians,16,6,2,Z Khan,V Kohli,run out,"[""KA Pollard""]"
648026dc71f52bd8db4ad8f3,2009/10,Deccan Chargers,Delhi Daredevils,0,5,1,A Mishra,MD Mishra,bowled,
648026dc71f52bd8db4ad8f3,2009/10,Deccan Chargers,Delhi Daredevils,4,5,1,S Ladda,AC Gilchrist,caught,"[""KD Karthik""]"
648026dc71f52bd8db4ad8f3,2009/10,Deccan Chargers,Delhi Daredevils,9,2,1,Y Nagar,HH Gibbs,caught,"[""MC Henriques""]"
648026dc71f52bd8db4ad8f3,2009/10,Deccan Chargers,Delhi Daredevils,13,2,1,MC Henriques,A Symonds,caught,"[""AB de Villiers""]"
648026dc71f52bd8db4ad8f3,2009/10,Deccan Chargers,Delhi Daredevils,18,4,1,DP Nannes,RG Sharma,caught,"[""AB de Villiers""]"
648026dc71f52bd8db4ad8f3,2009/10,Deccan Chargers,Delhi Daredevils,19,3,1,UT Yadav,Y Venugopal Rao,run out,"[""AB de Villiers"",""KD Karthik""]"
648026dc71f52bd8db4ad8f3,2009/10,Delhi Daredevils,Deccan Chargers,3,5,2,PP Ojha,V Sehwag,caught,"[""HH Gibbs""]"
648026dc71f52bd8db4ad8f3,2009/10,Delhi Daredevils,Deccan Chargers,10,1,2,PP Ojha,DA Warner,run out,"[""RP Singh"",""AC Gilchrist""]"
648026dc71f52bd8db4ad8f3,2009/10,Delhi Daredevils,Deccan Chargers,12,2,2,R Sharma,AB de Villiers,bowled,
648026dc71f52bd8db4ad8f3,2009/10,Delhi Daredevils,Deccan Chargers,14,5,2,R Sharma,M Manhas,caught,"[""TL Suman""]"
648026dc71f52bd8db4ad8f3,2009/10,Delhi Daredevils,Deccan Chargers,16,2,2,A Symonds,MC Henriques,caught,"[""RP Singh""]"
648026dc71f52bd8db4ad8f3,2009/10,Delhi Daredevils,Deccan Chargers,18,2,2,A Symonds,KD Karthik,caught and bowled,
648026dc71f52bd8db4ad8f3,2009/10,Delhi Daredevils,Deccan Chargers,18,3,2,A Symonds,A Mishra,caught,"[""AC Gilchrist""]"
648026dc71f52bd8db4ad8f3,2009/10,Delhi Daredevils,Deccan Chargers,19,1,2,WPUJC Vaas,Y Nagar,bowled,
648026dc71f52bd8db4ad8f3,2009/10,Delhi Daredevils,Deccan Chargers,19,2,2,WPUJC Vaas,S Ladda,run out,"[""WPUJC Vaas""]"
648026dc9288f589a6825536,2009/10,Kings XI Punjab,Chennai Super Kings,2,5,2,JA Morkel,RS Bopara,caught,"[""L Balaji""]"
648026dc9288f589a6825536,2009/10,Kings XI Punjab,Chennai Super Kings,8,2,2,M Muralitharan,KC Sangakkara,stumped,"[""PA Patel""]"
648026dc9288f589a6825536,2009/10,Kings XI Punjab,Chennai Super Kings,9,5,2,L Balaji,IK Pathan,bowled,
648026dc9288f589a6825536,2009/10,Kings XI Punjab,Chennai Super Kings,10,6,2,M Muralitharan,DPMD Jayawardene,lbw,
648026dc9288f589a6825536,2009/10,Kings XI Punjab,Chennai Super Kings,16,2,2,M Muralitharan,M Kaif,caught,"[""JA Morkel""]"
648026dc9288f589a6825536,2009/10,Kings XI Punjab,Chennai Super Kings,18,5,2,JA Morkel,MS Bisla,run out,"[""ML Hayden"",""JA Morkel""]"
648026dc9288f589a6825536,2009/10,Kings XI Punjab,Chennai Super Kings,18,6,2,JA Morkel,Yuvraj Singh,caught,"[""GJ Bailey""]"
648026dc9288f589a6825536,2009/10,Kings XI Punjab,Chennai Super Kings,19,2,2,L Balaji,J Theron,run out,"[""SK Raina""]"
648026dc9288f589a6825536,2009/10,Chennai Super Kings,Kings XI Punjab,8,4,1,RR Powar,ML Hayden,bowled,
648026dc9288f589a6825536,2009/10,Chennai Super Kings,Kings XI Punjab,12,3,1,J Theron,SK Raina,run out,"[""J Theron""]"
648026dc9288f589a6825536,2009/10,Chennai Super Kings,Kings XI Punjab,12,7,1,J Theron,M Vijay,lbw,
648026dc9288f589a6825536,2009/10,Chennai Super Kings,Kings XI Punjab,13,6,1,Yuvraj Singh,S Badrinath,caught,"[""KC Sangakkara""]"
648026dc9288f589a6825536,2009/10,Chennai Super Kings,Kings XI Punjab,17,2,1,PP Chawla,PA Patel,stumped,"[""KC Sangakkara""]"
648026dc9288f589a6825536,2009/10,Chennai Super Kings,Kings XI Punjab,18,5,1,J Theron,MS Gony,bowled,
648026dc9288f589a6825536,2009/10,Chennai Super Kings,Kings XI Punjab,19,6,1,IK Pathan,R Ashwin,caught,"[""M Kaif""]"
648026dc7c91f9a0c0e925ad,2009/10,Kolkata Knight Riders,Mumbai Indians,10,6,2,Harbhajan Singh,SC Ganguly,bowled,
648026dc7c91f9a0c0e925ad,2009/10,Kolkata Knight Riders,Mumbai Indians,19,2,2,Z Khan,OA Shah,bowled,
648026dc7c91f9a0c0e925ad,2009/10,Kolkata Knight Riders,Mumbai Indians,19,6,2,Z Khan,CH Gayle,lbw,
648026dc7c91f9a0c0e925ad,2009/10,Mumbai Indians,Kolkata Knight Riders,6,5,1,M Kartik,S Dhawan,caught,"[""SC Ganguly""]"
648026dc7c91f9a0c0e925ad,2009/10,Mumbai Indians,Kolkata Knight Riders,13,6,1,I Sharma,SS Tiwary,caught,"[""SC Ganguly""]"
648026dc7c91f9a0c0e925ad,2009/10,Mumbai Indians,Kolkata Knight Riders,15,5,1,I Sharma,KA Pollard,lbw,
648026dc74a1861bd09aa677,2009/10,Royal Challengers Bangalore,Chennai Super Kings,4,5,1,L Balaji,JH Kallis,bowled,
648026dc74a1861bd09aa677,2009/10,Royal Challengers Bangalore,Chennai Super Kings,7,7,1,M Muralitharan,R Dravid,bowled,
648026dc74a1861bd09aa677,2009/10,Royal Challengers Bangalore,Chennai Super Kings,9,4,1,M Muralitharan,MK Pandey,caught,"[""SK Raina""]"
648026dc74a1861bd09aa677,2009/10,Royal Challengers Bangalore,Chennai Super Kings,15,4,1,M Muralitharan,V Kohli,stumped,"[""PA Patel""]"
648026dc74a1861bd09aa677,2009/10,Royal Challengers Bangalore,Chennai Super Kings,16,5,1,JA Morkel,EJG Morgan,bowled,
648026dc74a1861bd09aa677,2009/10,Chennai Super Kings,Royal Challengers Bangalore,0,6,2,P Kumar,PA Patel,caught,"[""MV Boucher""]"
648026dc74a1861bd09aa677,2009/10,Chennai Super Kings,Royal Challengers Bangalore,9,2,2,R Vinay Kumar,ML Hayden,run out,"[""R Dravid""]"
648026dc74a1861bd09aa677,2009/10,Chennai Super Kings,Royal Challengers Bangalore,9,4,2,R Vinay Kumar,GJ Bailey,caught,"[""MV Boucher""]"
648026dc74a1861bd09aa677,2009/10,Chennai Super Kings,Royal Challengers Bangalore,11,4,2,R Vinay Kumar,SK Raina,caught,"[""JH Kallis""]"
648026dc74a1861bd09aa677,2009/10,Chennai Super Kings,Royal Challengers Bangalore,12,3,2,A Kumble,M Vijay,caught,"[""EJG Morgan""]"
648026dc74a1861bd09aa677,2009/10,Chennai Super Kings,Royal Challengers Bangalore,15,6,2,R Vinay Kumar,S Badrinath,caught,"[""KP Appanna""]"
648026dc74a1861bd09aa677,2009/10,Chennai Super Kings,Royal Challengers Bangalore,19,4,2,R Vinay Kumar,JA Morkel,bowled,
648026dc64455775fa5d1735,2009/10,Rajasthan Royals,Kings XI Punjab,3,4,2,S Sreesanth,NV Ojha,caught,"[""SJ Srivastava""]"
648026dc64455775fa5d1735,2009/10,Rajasthan Royals,Kings XI Punjab,7,2,2,PP Chawla,MJ Lumb,stumped,"[""KC Sangakkara""]"
648026dc64455775fa5d1735,2009/10,Rajasthan Royals,Kings XI Punjab,12,7,2,SJ Srivastava,YK Pathan,caught,"[""Yuvraj Singh""]"
648026dc64455775fa5d1735,2009/10,Rajasthan Royals,Kings XI Punjab,19,1,2,IK Pathan,FY Fazal,run out,"[""PP Chawla""]"
648026dc64455775fa5d1735,2009/10,Rajasthan Royals,Kings XI Punjab,19,5,2,IK Pathan,P Dogra,run out,"[""PP Chawla"",""IK Pathan""]"
648026dc64455775fa5d1735,2009/10,Kings XI Punjab,Rajasthan Royals,3,6,1,SW Tait,KC Sangakkara,caught,"[""FY Fazal""]"
648026dc64455775fa5d1735,2009/10,Kings XI Punjab,Rajasthan Royals,7,5,1,SK Warne,MS Bisla,caught,"[""MJ Lumb""]"
648026dc64455775fa5d1735,2009/10,Kings XI Punjab,Rajasthan Royals,10,6,1,SK Trivedi,Yuvraj Singh,caught,"[""FY Fazal""]"
648026dc64455775fa5d1735,2009/10,Kings XI Punjab,Rajasthan Royals,12,3,1,MM Patel,RS Bopara,caught,"[""SK Trivedi""]"
648026dc64455775fa5d1735,2009/10,Kings XI Punjab,Rajasthan Royals,12,6,1,MM Patel,IK Pathan,run out,"[""AA Jhunjhunwala""]"
648026dc64455775fa5d1735,2009/10,Kings XI Punjab,Rajasthan Royals,14,5,1,YK Pathan,M Kaif,lbw,
648026dc64455775fa5d1735,2009/10,Kings XI Punjab,Rajasthan Royals,16,3,1,YK Pathan,PP Chawla,caught,"[""SW Tait""]"
648026dc64455775fa5d1735,2009/10,Kings XI Punjab,Rajasthan Royals,17,4,1,SW Tait,J Theron,caught,"[""MM Patel""]"
648026dc64455775fa5d1735,2009/10,Kings XI Punjab,Rajasthan Royals,18,6,1,SK Trivedi,DPMD Jayawardene,caught,"[""AA Jhunjhunwala""]"
648026dc64455775fa5d1735,2009/10,Kings XI Punjab,Rajasthan Royals,19,1,1,SW Tait,SJ Srivastava,bowled,
648026dcb2045e886664ebe3,2009/10,Chennai Super Kings,Mumbai Indians,3,3,1,Harbhajan Singh,ML Hayden,lbw,
648026dcb2045e886664ebe3,2009/10,Chennai Super Kings,Mumbai Indians,4,6,1,R McLaren,PA Patel,bowled,
648026dcb2045e886664ebe3,2009/10,Mumbai Indians,Chennai Super Kings,8,5,2,SB Jakati,S Dhawan,caught,"[""SK Raina""]"
648026dcb2045e886664ebe3,2009/10,Mumbai Indians,Chennai Super Kings,9,3,2,M Muralitharan,SS Tiwary,lbw,
648026dcb2045e886664ebe3,2009/10,Mumbai Indians,Chennai Super Kings,13,2,2,Joginder Sharma,R Sathish,bowled,
648026dcb2045e886664ebe3,2009/10,Mumbai Indians,Chennai Super Kings,16,4,2,M Muralitharan,KA Pollard,bowled,
648026dcb2045e886664ebe3,2009/10,Mumbai Indians,Chennai Super Kings,18,2,2,L Balaji,SR Tendulkar,caught,"[""MS Dhoni""]"
648026dcdf3c108d89058199,2009/10,Deccan Chargers,Rajasthan Royals,0,4,2,S Narwal,AC Gilchrist,caught,"[""YK Pathan""]"
648026dcdf3c108d89058199,2009/10,Deccan Chargers,Rajasthan Royals,4,4,2,SW Tait,VVS Laxman,caught,"[""YK Pathan""]"
648026dcdf3c108d89058199,2009/10,Deccan Chargers,Rajasthan Royals,6,4,2,SK Warne,HH Gibbs,stumped,"[""NV Ojha""]"
648026dcdf3c108d89058199,2009/10,Deccan Chargers,Rajasthan Royals,8,1,2,SK Warne,A Symonds,run out,"[""AA Jhunjhunwala"",""SK Warne""]"
648026dcdf3c108d89058199,2009/10,Deccan Chargers,Rajasthan Royals,12,3,2,SW Tait,TL Suman,bowled,
648026dcdf3c108d89058199,2009/10,Deccan Chargers,Rajasthan Royals,13,3,2,AC Voges,Y Venugopal Rao,run out,"[""AA Jhunjhunwala""]"
648026dcdf3c108d89058199,2009/10,Deccan Chargers,Rajasthan Royals,17,7,2,SW Tait,WPUJC Vaas,run out,"[""P Dogra""]"
648026dcdf3c108d89058199,2009/10,Deccan Chargers,Rajasthan Royals,18,5,2,S Narwal,R Sharma,caught,"[""AA Jhunjhunwala""]"
648026dcdf3c108d89058199,2009/10,Deccan Chargers,Rajasthan Royals,19,4,2,SW Tait,RG Sharma,caught,"[""MJ Lumb""]"
648026dcdf3c108d89058199,2009/10,Rajasthan Royals,Deccan Chargers,6,3,1,PP Ojha,NV Ojha,stumped,"[""AC Gilchrist""]"
648026dcdf3c108d89058199,2009/10,Rajasthan Royals,Deccan Chargers,11,2,1,A Symonds,MJ Lumb,run out,"[""RP Singh"",""AC Gilchrist""]"
648026dcf677b880cd37dae0,2009/10,Kolkata Knight Riders,Kings XI Punjab,2,6,2,SJ Srivastava,CH Gayle,caught,"[""MS Bisla""]"
648026dcf677b880cd37dae0,2009/10,Kolkata Knight Riders,Kings XI Punjab,4,7,2,SJ Srivastava,Mandeep Singh,caught,"[""B Lee""]"
648026dcf677b880cd37dae0,2009/10,Kolkata Knight Riders,Kings XI Punjab,14,3,2,IK Pathan,SC Ganguly,caught,"[""PP Chawla""]"
648026dcf677b880cd37dae0,2009/10,Kolkata Knight Riders,Kings XI Punjab,15,6,2,PP Chawla,DJ Hussey,bowled,
648026dcf677b880cd37dae0,2009/10,Kolkata Knight Riders,Kings XI Punjab,19,2,2,IK Pathan,AD Mathews,caught,"[""B Lee""]"
648026dcf677b880cd37dae0,2009/10,Kings XI Punjab,Kolkata Knight Riders,0,2,1,SE Bond,RS Bopara,lbw,
648026dcf677b880cd37dae0,2009/10,Kings XI Punjab,Kolkata Knight Riders,5,4,1,AB Agarkar,Yuvraj Singh,caught,"[""MK Tiwary""]"
648026dcf677b880cd37dae0,2009/10,Kings XI Punjab,Kolkata Knight Riders,7,3,1,AB Agarkar,MS Bisla,caught,"[""DJ Hussey""]"
648026dcf677b880cd37dae0,2009/10,Kings XI Punjab,Kolkata Knight Riders,13,4,1,AD Mathews,DPMD Jayawardene,bowled,
648026dcf677b880cd37dae0,2009/10,Kings XI Punjab,Kolkata Knight Riders,14,2,1,CH Gayle,KC Sangakkara,stumped,"[""WP Saha""]"
648026dcf677b880cd37dae0,2009/10,Kings XI Punjab,Kolkata Knight Riders,18,5,1,SE Bond,IK Pathan,caught and bowled,
648026dc8c79c7a53a7d6ef6,2009/10,Delhi Daredevils,Royal Challengers Bangalore,3,3,2,DW Steyn,DA Warner,caught,"[""R Vinay Kumar""]"
648026dc8c79c7a53a7d6ef6,2009/10,Delhi Daredevils,Royal Challengers Bangalore,5,1,2,R Vinay Kumar,V Sehwag,caught,"[""V Kohli""]"
648026dc8c79c7a53a7d6ef6,2009/10,Delhi Daredevils,Royal Challengers Bangalore,11,4,2,DW Steyn,KD Karthik,run out,"[""DW Steyn""]"
648026dc8c79c7a53a7d6ef6,2009/10,Delhi Daredevils,Royal Challengers Bangalore,16,1,2,P Kumar,AB de Villiers,run out,"[""EJG Morgan""]"
648026dc8c79c7a53a7d6ef6,2009/10,Royal Challengers Bangalore,Delhi Daredevils,9,1,1,A Mishra,JH Kallis,bowled,
648026dc8c79c7a53a7d6ef6,2009/10,Royal Challengers Bangalore,Delhi Daredevils,10,3,1,AB McDonald,MK Pandey,bowled,
648026dc8c79c7a53a7d6ef6,2009/10,Royal Challengers Bangalore,Delhi Daredevils,10,4,1,AB McDonald,R Dravid,run out,"[""UT Yadav"",""KD Karthik""]"
648026dc8c79c7a53a7d6ef6,2009/10,Royal Challengers Bangalore,Delhi Daredevils,11,6,1,A Mishra,RV Uthappa,caught,"[""KD Karthik""]"
648026dc8c79c7a53a7d6ef6,2009/10,Royal Challengers Bangalore,Delhi Daredevils,14,5,1,AB McDonald,EJG Morgan,run out,"[""AB de Villiers"",""KD Karthik""]"
648026dc8c79c7a53a7d6ef6,2009/10,Royal Challengers Bangalore,Delhi Daredevils,15,4,1,PJ Sangwan,MV Boucher,caught,"[""V Sehwag""]"
648026dc8c79c7a53a7d6ef6,2009/10,Royal Challengers Bangalore,Delhi Daredevils,16,5,1,DP Nannes,R Vinay Kumar,run out,"[""A Mishra"",""DP Nannes""]"
648026dc8c79c7a53a7d6ef6,2009/10,Royal Challengers Bangalore,Delhi Daredevils,17,2,1,UT Yadav,P Kumar,caught,"[""AB de Villiers""]"
648026dc8c79c7a53a7d6ef6,2009/10,Royal Challengers Bangalore,Delhi Daredevils,19,5,1,AB McDonald,DW Steyn,bowled,
648026dc93e42051f7459bea,2009/10,Rajasthan Royals,Chennai Super Kings,3,6,1,JA Morkel,MJ Lumb,caught,"[""T Thushara""]"
648026dc93e42051f7459bea,2009/10,Rajasthan Royals,Chennai Super Kings,10,6,1,SB Jakati,FY Fazal,caught,"[""M Vijay""]"
648026dc93e42051f7459bea,2009/10,Rajasthan Royals,Chennai Super Kings,12,4,1,SB Jakati,YK Pathan,caught,"[""SK Raina""]"
648026dc93e42051f7459bea,2009/10,Rajasthan Royals,Chennai Super Kings,17,3,1,T Thushara,NV Ojha,caught,"[""Joginder Sharma""]"
648026dc93e42051f7459bea,2009/10,Rajasthan Royals,Chennai Super Kings,18,2,1,JA Morkel,AC Voges,caught,"[""M Muralitharan""]"
648026dc93e42051f7459bea,2009/10,Rajasthan Royals,Chennai Super Kings,19,2,1,T Thushara,P Dogra,run out,"[""MS Dhoni"",""T Thushara""]"
648026dc93e42051f7459bea,2009/10,Rajasthan Royals,Chennai Super Kings,19,3,1,T Thushara,AA Jhunjhunwala,caught,"[""M Vijay""]"
648026dc93e42051f7459bea,2009/10,Rajasthan Royals,Chennai Super Kings,19,4,1,T Thushara,SK Warne,run out,"[""SB Jakati"",""MS Dhoni""]"
648026dc93e42051f7459bea,2009/10,Chennai Super Kings,Rajasthan Royals,3,4,2,YK Pathan,ML Hayden,caught and bowled,
648026dc93e42051f7459bea,2009/10,Chennai Super Kings,Rajasthan Royals,8,4,2,SK Trivedi,M Vijay,run out,"[""YK Pathan""]"
648026dc93e42051f7459bea,2009/10,Chennai Super Kings,Rajasthan Royals,9,4,2,SK Warne,SK Raina,bowled,
648026dc93e42051f7459bea,2009/10,Chennai Super Kings,Rajasthan Royals,15,5,2,YK Pathan,MS Dhoni,run out,"[""AC Voges"",""NV Ojha""]"
648026dc93e42051f7459bea,2009/10,Chennai Super Kings,Rajasthan Royals,18,1,2,SW Tait,S Badrinath,caught,"[""YK Pathan""]"
648026dc93e42051f7459bea,2009/10,Chennai Super Kings,Rajasthan Royals,18,5,2,SW Tait,JA Morkel,caught,"[""FY Fazal""]"
648026dcfd6208e512bee8cf,2009/10,Mumbai Indians,Deccan Chargers,3,3,2,Jaskaran Singh,S Dhawan,lbw,
648026dcfd6208e512bee8cf,2009/10,Mumbai Indians,Deccan Chargers,7,3,2,RP Singh,DJ Bravo,caught,"[""A Symonds""]"
648026dcfd6208e512bee8cf,2009/10,Mumbai Indians,Deccan Chargers,7,6,2,RP Singh,SS Tiwary,caught,"[""AC Gilchrist""]"
648026dcfd6208e512bee8cf,2009/10,Mumbai Indians,Deccan Chargers,10,4,2,PP Ojha,AT Rayudu,stumped,"[""AC Gilchrist""]"
648026dcfd6208e512bee8cf,2009/10,Mumbai Indians,Deccan Chargers,12,1,2,PP Ojha,R Sathish,caught,"[""TL Suman""]"
648026dcfd6208e512bee8cf,2009/10,Mumbai Indians,Deccan Chargers,13,1,2,Jaskaran Singh,KA Pollard,caught,"[""TL Suman""]"
648026dcfd6208e512bee8cf,2009/10,Mumbai Indians,Deccan Chargers,16,4,2,RP Singh,SR Tendulkar,caught,"[""AC Gilchrist""]"
648026dcfd6208e512bee8cf,2009/10,Deccan Chargers,Mumbai Indians,0,2,1,Harbhajan Singh,AC Gilchrist,caught,"[""SR Tendulkar""]"
648026dcfd6208e512bee8cf,2009/10,Deccan Chargers,Mumbai Indians,4,5,1,Z Khan,HH Gibbs,caught,"[""KA Pollard""]"
648026dcfd6208e512bee8cf,2009/10,Deccan Chargers,Mumbai Indians,5,2,1,SL Malinga,MD Mishra,caught,"[""R McLaren""]"
648026dcfd6208e512bee8cf,2009/10,Deccan Chargers,Mumbai Indians,5,7,1,SL Malinga,A Symonds,caught,"[""DJ Bravo""]"
648026dcfd6208e512bee8cf,2009/10,Deccan Chargers,Mumbai Indians,10,4,1,Harbhajan Singh,TL Suman,caught and bowled,
648026dcfd6208e512bee8cf,2009/10,Deccan Chargers,Mumbai Indians,13,1,1,KA Pollard,Y Venugopal Rao,caught,"[""R McLaren""]"
648026dcfd6208e512bee8cf,2009/10,Deccan Chargers,Mumbai Indians,14,3,1,Harbhajan Singh,Jaskaran Singh,caught,"[""JP Duminy""]"
648026dcfd6208e512bee8cf,2009/10,Deccan Chargers,Mumbai Indians,16,4,1,Z Khan,RG Sharma,bowled,
648026dcfd6208e512bee8cf,2009/10,Deccan Chargers,Mumbai Indians,16,6,1,Z Khan,KAJ Roach,bowled,
648026dcfd6208e512bee8cf,2009/10,Deccan Chargers,Mumbai Indians,17,4,1,SL Malinga,RP Singh,bowled,
648026dcd3c2a4c901aaa74c,2009/10,Delhi Daredevils,Kolkata Knight Riders,0,6,1,CH Gayle,V Sehwag,stumped,"[""WP Saha""]"
648026dcd3c2a4c901aaa74c,2009/10,Delhi Daredevils,Kolkata Knight Riders,1,7,1,CK Langeveldt,G Gambhir,lbw,
648026dcd3c2a4c901aaa74c,2009/10,Delhi Daredevils,Kolkata Knight Riders,2,8,1,I Sharma,KD Karthik,bowled,
648026dcd3c2a4c901aaa74c,2009/10,Delhi Daredevils,Kolkata Knight Riders,19,2,1,CK Langeveldt,PD Collingwood,caught,"[""DJ Hussey""]"
648026dcd3c2a4c901aaa74c,2009/10,Kolkata Knight Riders,Delhi Daredevils,2,5,2,DP Nannes,SC Ganguly,bowled,
648026dcd3c2a4c901aaa74c,2009/10,Kolkata Knight Riders,Delhi Daredevils,3,4,2,A Mishra,Mandeep Singh,stumped,"[""KD Karthik""]"
648026dcd3c2a4c901aaa74c,2009/10,Kolkata Knight Riders,Delhi Daredevils,4,2,2,AB McDonald,MK Tiwary,bowled,
648026dcd3c2a4c901aaa74c,2009/10,Kolkata Knight Riders,Delhi Daredevils,8,1,2,R Bhatia,CH Gayle,caught,"[""A Mishra""]"
648026dcd3c2a4c901aaa74c,2009/10,Kolkata Knight Riders,Delhi Daredevils,13,4,2,UT Yadav,DJ Hussey,caught,"[""G Gambhir""]"
648026dcd3c2a4c901aaa74c,2009/10,Kolkata Knight Riders,Delhi Daredevils,15,2,2,UT Yadav,AD Mathews,bowled,
648026dcd3c2a4c901aaa74c,2009/10,Kolkata Knight Riders,Delhi Daredevils,18,6,2,PD Collingwood,AB Agarkar,caught and bowled,
648026dcd3c2a4c901aaa74c,2009/10,Kolkata Knight Riders,Delhi Daredevils,19,5,2,AB McDonald,M Kartik,run out,"[""KD Karthik""]"
648026dcd3c2a4c901aaa74c,2009/10,Kolkata Knight Riders,Delhi Daredevils,19,6,2,AB McDonald,CK Langeveldt,bowled,
648026dc8949d738cfcf5535,2009/10,Kings XI Punjab,Mumbai Indians,1,2,2,Z Khan,RS Bopara,lbw,
648026dc8949d738cfcf5535,2009/10,Kings XI Punjab,Mumbai Indians,4,4,2,SL Malinga,MS Bisla,caught,"[""Z Khan""]"
648026dc8949d738cfcf5535,2009/10,Kings XI Punjab,Mumbai Indians,10,4,2,Harbhajan Singh,DPMD Jayawardene,run out,"[""SL Malinga"",""AT Rayudu""]"
648026dc8949d738cfcf5535,2009/10,Kings XI Punjab,Mumbai Indians,11,2,2,DJ Bravo,Yuvraj Singh,caught,"[""Harbhajan Singh""]"
648026dc8949d738cfcf5535,2009/10,Kings XI Punjab,Mumbai Indians,15,5,2,SL Malinga,IK Pathan,caught,"[""Harbhajan Singh""]"
648026dc8949d738cfcf5535,2009/10,Kings XI Punjab,Mumbai Indians,15,6,2,SL Malinga,SE Marsh,bowled,
648026dc8949d738cfcf5535,2009/10,Kings XI Punjab,Mumbai Indians,16,5,2,Z Khan,B Lee,caught,"[""KA Pollard""]"
648026dc8949d738cfcf5535,2009/10,Kings XI Punjab,Mumbai Indians,17,2,2,SL Malinga,K Goel,bowled,
