matchID,matchNumber,season,matchStartDate,city,tossWon,tossDecision,isSuperOver,team1,team2,teamWon,wonByWickets,wonByRuns,playerOfMatch,team1Score,team1Wickets,team1Fours,team1Sixes,team1Extras,team2Score,team2Wickets,team2Fours,team2Sixes,team2Extras
648026d7c8b92ce4f84aba4f,18,2021,2021-04-24,Mumbai,Rajasthan Royals,field,0,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,6,,CH Morris,133,9,9,5,9,134,4,13,2,14
648026d7dff759dc2abc5a96,19,2021,2021-04-25,Mumbai,Chennai Super Kings,bat,0,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,,69,RA Jadeja,191,4,15,11,6,122,9,10,4,8
648026d740b3de08900b406b,20,2021,2021-04-25,Chennai,Delhi Capitals,bat,2,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,,,PP Shaw,159,4,17,3,4,159,7,14,5,9
648026d78d903295e3eb097c,21,2021,2021-04-26,Ahmedabad,Kolkata Knight Riders,field,0,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,5,,EJG Morgan,123,9,5,8,5,126,5,17,2,7
648026d773fd489b179d3e5f,22,2021,2021-04-27,Ahmedabad,Delhi Capitals,field,0,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,,1,AB de Villiers,171,5,9,9,2,170,4,16,4,6
648026d79ae8962bdaba9c70,23,2021,2021-04-28,Delhi,Sunrisers Hyderabad,bat,0,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,7,,RD Gaikwad,171,3,14,5,8,173,3,25,1,3
648026d7cf28cd203a34af03,24,2021,2021-04-29,Delhi,Mumbai Indians,field,0,Rajasthan Royals,Mumbai Indians,Mumbai Indians,7,,Q de Kock,171,4,14,7,6,172,3,13,6,17
648026d720d1483d4fa56e82,25,2021,2021-04-29,Ahmedabad,Delhi Capitals,field,0,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,7,,PP Shaw,154,6,10,7,7,156,3,18,5,6
648026d7363d62933274eb40,26,2021,2021-04-30,Ahmedabad,Royal Challengers Bangalore,field,0,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,,34,Harpreet Brar,179,5,15,9,5,145,8,10,6,11
648026d76b03a220ccd09831,27,2021,2021-05-01,Delhi,Mumbai Indians,field,0,Chennai Super Kings,Mumbai Indians,Mumbai Indians,4,,KA Pollard,218,4,14,16,10,219,6,16,14,8
648026d7c524efd10184e34e,28,2021,2021-05-02,Delhi,Sunrisers Hyderabad,field,0,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,,55,JC Buttler,220,3,17,12,14,165,8,13,7,8
648026d7eb3599098abc0b72,29,2021,2021-05-02,Ahmedabad,Delhi Capitals,field,0,Kings XI Punjab,Delhi Capitals,Delhi Capitals,7,,MA Agarwal,166,6,11,7,5,167,3,12,8,5
648026d704fc369652ffcc59,31,2021,2021-09-20,Abu Dhabi,Royal Challengers Bangalore,bat,0,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,9,,CV Varun,92,10,8,0,6,94,1,13,2,5
648026d78eb82932298c5031,55,2021,2021-10-08,Abu Dhabi,Mumbai Indians,bat,0,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,,42,Ishan Kishan,235,9,30,8,11,193,8,21,4,10
648026d74dcd681b92602f4a,47,2021,2021-10-02,Abu Dhabi,Rajasthan Royals,field,0,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,7,,RD Gaikwad,189,4,16,8,5,190,3,17,10,7
648026d76dd403e56f24dc11,48,2021,2021-10-03,Sharjah,Royal Challengers Bangalore,bat,0,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,,6,GJ Maxwell,164,7,10,10,10,158,6,10,7,8
648026d7ea450d330d9a4f71,44,2021,2021-09-30,Sharjah,Chennai Super Kings,field,0,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,6,,JR Hazlewood,134,7,7,4,10,139,4,11,6,3
648026d76479ce4bac7529b9,41,2021,2021-09-28,Sharjah,Kolkata Knight Riders,field,0,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,3,,SP Narine,127,9,14,0,6,130,7,8,7,5
648026d78cfa532e2ca163da,51,2021,2021-10-05,Sharjah,Mumbai Indians,field,0,Rajasthan Royals,Mumbai Indians,Mumbai Indians,8,,NM Coulter-Nile,90,9,7,2,3,94,2,9,5,4
648026d7812f070610c921c8,53,2021,2021-10-07,Dubai,Kings XI Punjab,field,0,Chennai Super Kings,Kings XI Punjab,Kings XI Punjab,6,,KL Rahul,134,6,13,2,9,139,4,9,10,5
648026d70091f73b3bf3df8d,52,2021,2021-10-06,Abu Dhabi,Royal Challengers Bangalore,field,0,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,,4,KS Williamson,141,7,14,2,4,137,6,12,4,3
648026d7f5c0030cb7d53faa,34,2021,2021-09-23,Abu Dhabi,Kolkata Knight Riders,field,0,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,7,,SP Narine,155,6,11,6,9,159,3,14,8,7
648026d7207bcd0dfce4764b,36,2021,2021-09-25,Abu Dhabi,Rajasthan Royals,field,0,Delhi Capitals,Rajasthan Royals,Delhi Capitals,,33,SS Iyer,154,6,10,3,9,121,6,8,2,6
648026d75ae4d744bcdb2da2,38,2021,2021-09-26,Abu Dhabi,Kolkata Knight Riders,bat,0,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,2,,RA Jadeja,171,6,17,4,8,172,8,15,6,5
648026d8c8a907a82905b722,42,2021,2021-09-28,Abu Dhabi,Mumbai Indians,field,0,Kings XI Punjab,Mumbai Indians,Mumbai Indians,6,,KA Pollard,135,6,11,1,6,137,4,11,5,2
648026d8d9db9e9b3e63f11b,40,2021,2021-09-27,Dubai,Rajasthan Royals,bat,0,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,7,,JJ Roy,164,5,14,5,7,167,3,16,4,17
648026d866292a5bbde999af,56,2021,2021-10-08,Dubai,Royal Challengers Bangalore,field,0,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,7,,KS Bharat,164,5,12,6,9,166,3,13,5,7
648026d8002accf9817e0949,45,2021,2021-10-01,Dubai,Kings XI Punjab,field,0,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,5,,KL Rahul,165,7,15,4,8,168,5,8,9,6
648026d85a528ed07855107b,43,2021,2021-09-29,Dubai,Royal Challengers Bangalore,field,0,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,7,,YS Chahal,149,9,10,7,4,153,3,18,2,8
648026d8092283c65fd70cbe,30,2021,2021-09-19,Dubai,Chennai Super Kings,bat,0,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,,20,RD Gaikwad,156,7,11,7,11,136,8,12,3,4
648026d82af815469a6ba095,33,2021,2021-09-22,Dubai,Sunrisers Hyderabad,bat,0,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,8,,A Nortje,134,9,9,4,13,139,2,13,5,4
648026d86df8708e17947f09,54,2021,2021-10-07,Sharjah,Rajasthan Royals,field,0,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,,86,Shivam Mavi,171,4,12,7,17,85,10,7,4,1
648026d81796240743d1a692,37,2021,2021-09-25,Sharjah,Sunrisers Hyderabad,field,0,Kings XI Punjab,Sunrisers Hyderabad,Kings XI Punjab,,5,JO Holder,125,7,8,2,7,120,7,2,5,7
648026d8f3c86b83fb81f6ed,39,2021,2021-09-26,Dubai,Mumbai Indians,field,0,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,,54,GJ Maxwell,165,6,12,9,11,111,10,11,1,7
648026d86156f269bbb73256,49,2021,2021-10-03,Dubai,Sunrisers Hyderabad,bat,0,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,6,,Shubman Gill,115,8,8,4,3,119,4,17,0,2
648026d8c91423c4d549b3ef,50,2021,2021-10-04,Dubai,Delhi Capitals,field,0,Chennai Super Kings,Delhi Capitals,Delhi Capitals,3,,AR Patel,136,5,10,2,15,139,7,12,4,8
648026d868c6900684c8163d,32,2021,2021-09-21,Dubai,Kings XI Punjab,field,0,Rajasthan Royals,Kings XI Punjab,Rajasthan Royals,,2,Kartik Tyagi,185,10,18,8,9,183,4,14,7,9
648026d876e663cc768a0690,46,2021,2021-10-02,Sharjah,Delhi Capitals,field,0,Mumbai Indians,Delhi Capitals,Delhi Capitals,4,,AR Patel,129,8,9,5,6,132,6,9,4,6
648026d8c31fa5c183ff5579,35,2021,2021-09-24,Sharjah,Chennai Super Kings,field,0,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,6,,DJ Bravo,156,6,11,6,5,157,4,13,7,5
648026d838083e01e30de79b,Qualifier 1,2021,2021-10-10,Dubai,Chennai Super Kings,field,0,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,4,,RD Gaikwad,172,5,15,6,6,173,6,17,5,4
648026d8c06f92fa630e1675,Eliminator,2021,2021-10-11,Sharjah,Royal Challengers Bangalore,bat,0,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,4,,SP Narine,138,7,12,0,13,139,6,8,5,5
648026d80bc606747b353025,Qualifier 2,2021,2021-10-13,Sharjah,Kolkata Knight Riders,field,0,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,3,,VR Iyer,135,5,6,6,6,136,7,5,6,10
648026d8524cc9f3633c5667,Final,2021,2021-10-15,Dubai,Kolkata Knight Riders,field,0,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,,27,F du Plessis,192,3,12,10,6,165,9,13,7,9
648026d882ca808d8de5814e,1,2022,2022-03-26,Mumbai,Kolkata Knight Riders,field,0,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,6,,UT Yadav,131,5,10,5,6,133,4,12,3,4
648026d8904f7be9f18927f3,2,2022,2022-03-27,Mumbai,Delhi Capitals,field,0,Mumbai Indians,Delhi Capitals,Delhi Capitals,4,,Kuldeep Yadav,177,5,18,6,3,179,6,18,7,11
648026d837534aa20ffa6eb8,3,2022,2022-03-27,Mumbai,Kings XI Punjab,field,0,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,5,,OF Smith,205,2,9,13,23,208,5,11,14,22
648026d806be6ab21f208d29,4,2022,2022-03-28,Mumbai,Gujarat Titans,field,0,Lucknow Super Giants,Gujarat Titans,Gujarat Titans,5,,Mohammed Shami,158,6,17,5,4,161,5,18,5,9
648026d8c81d08b429fa1da0,5,2022,2022-03-29,Pune,Sunrisers Hyderabad,field,0,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,,61,SV Samson,210,6,16,14,14,149,7,11,6,10
648026d89ca59c364338b5fe,6,2022,2022-03-30,Mumbai,Royal Challengers Bangalore,field,0,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,3,,PWH de Silva,128,10,11,7,6,132,7,11,5,14
648026d82c51c78c8f3c5d9b,7,2022,2022-03-31,Mumbai,Lucknow Super Giants,field,0,Chennai Super Kings,Lucknow Super Giants,Lucknow Super Giants,6,,E Lewis,210,7,24,8,14,211,4,18,9,18
648026d8e9aa8f3ccc44a694,8,2022,2022-04-01,Mumbai,Kolkata Knight Riders,field,0,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,6,,UT Yadav,137,10,11,8,11,141,4,11,9,6
648026d88254e96834f996dc,9,2022,2022-04-02,Mumbai,Mumbai Indians,field,0,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,,23,JC Buttler,193,8,17,11,11,170,8,13,8,11
648026d8673b7e1a9766cc0b,10,2022,2022-04-02,Pune,Delhi Capitals,field,0,Gujarat Titans,Delhi Capitals,Gujarat Titans,,14,LH Ferguson,171,6,14,5,7,157,9,18,3,11
648026d8b9bbfcd9518b8259,11,2022,2022-04-03,Mumbai,Chennai Super Kings,field,0,Kings XI Punjab,Chennai Super Kings,Kings XI Punjab,,54,LS Livingstone,180,8,12,11,14,126,10,11,5,4
648026d84b13650fe2783004,12,2022,2022-04-04,Mumbai,Sunrisers Hyderabad,field,0,Lucknow Super Giants,Sunrisers Hyderabad,Lucknow Super Giants,,12,Avesh Khan,169,7,14,6,4,157,9,12,5,10
648026d8188013d9a0b09a3d,13,2022,2022-04-05,Mumbai,Royal Challengers Bangalore,field,0,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,4,,KD Karthik,169,3,6,11,8,173,6,20,5,10
648026d8212124d1f971949c,14,2022,2022-04-06,Pune,Kolkata Knight Riders,field,0,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,5,,PJ Cummins,161,4,11,9,3,162,5,13,11,3
648026d8695e08f92f6ca885,15,2022,2022-04-07,Mumbai,Lucknow Super Giants,field,0,Delhi Capitals,Lucknow Super Giants,Lucknow Super Giants,6,,Q de Kock,149,3,15,4,6,155,4,11,5,6
648026d8c6651a8117c96d2c,16,2022,2022-04-08,Mumbai,Gujarat Titans,field,0,Kings XI Punjab,Gujarat Titans,Gujarat Titans,6,,Shubman Gill,189,9,18,9,4,190,4,22,4,7
648026d8b4874b73bcf5c74b,17,2022,2022-04-09,Mumbai,Sunrisers Hyderabad,field,0,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,8,,Abhishek Sharma,154,7,14,3,5,155,2,13,6,4
648026d82eff2e9892738258,18,2022,2022-04-09,Pune,Royal Challengers Bangalore,field,0,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,7,,Anuj Rawat,151,6,14,7,4,152,3,10,7,7
648026d876a1a53790a18bce,19,2022,2022-04-10,Mumbai,Kolkata Knight Riders,field,0,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,,44,Kuldeep Yadav,215,5,18,11,16,171,10,14,8,6
648026d830127cd994e92971,20,2022,2022-04-10,Mumbai,Lucknow Super Giants,field,0,Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,,3,YS Chahal,165,6,9,10,9,162,8,13,6,5
648026d8f34d4d8f33acd995,21,2022,2022-04-11,Mumbai,Sunrisers Hyderabad,field,0,Gujarat Titans,Sunrisers Hyderabad,Sunrisers Hyderabad,8,,KS Williamson,162,7,16,2,22,168,3,12,7,6
648026d80d06043b4629ceda,22,2022,2022-04-12,Mumbai,Royal Challengers Bangalore,field,0,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,,23,S Dube,216,4,12,17,13,193,9,17,7,9
648026d8ba41f1c9f1127d9d,23,2022,2022-04-13,Pune,Mumbai Indians,field,0,Kings XI Punjab,Mumbai Indians,Kings XI Punjab,,12,MA Agarwal,198,5,14,9,16,186,9,12,14,5
648026d83a15a8039454e69a,24,2022,2022-04-14,Mumbai,Rajasthan Royals,field,0,Gujarat Titans,Rajasthan Royals,Gujarat Titans,,37,HH Pandya,192,4,22,7,4,155,9,12,7,3
648026d8aae6a2f15f59c9f2,25,2022,2022-04-15,Mumbai,Sunrisers Hyderabad,field,0,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,7,,RA Tripathi,175,8,15,9,9,176,3,13,10,12
648026d8a6cf249950af2f66,26,2022,2022-04-16,Mumbai,Mumbai Indians,field,0,Lucknow Super Giants,Mumbai Indians,Lucknow Super Giants,,18,KL Rahul,199,4,20,8,8,181,9,18,5,15
648026d852e00f076c7e4fa6,27,2022,2022-04-16,Mumbai,Delhi Capitals,field,0,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,,16,KD Karthik,189,5,19,8,10,173,7,11,10,5
648026d879567ed22e48708e,28,2022,2022-04-17,Mumbai,Sunrisers Hyderabad,field,0,Kings XI Punjab,Sunrisers Hyderabad,Sunrisers Hyderabad,7,,Umran Malik,151,10,13,7,7,152,3,12,4,8
648026d8de5db29e817c76d0,29,2022,2022-04-17,Pune,Gujarat Titans,field,0,Chennai Super Kings,Gujarat Titans,Gujarat Titans,3,,DA Miller,169,5,11,9,5,170,7,12,9,7
648026d89268300b717d8d1b,30,2022,2022-04-18,Mumbai,Kolkata Knight Riders,field,0,Rajasthan Royals,Kolkata Knight Riders,Rajasthan Royals,,7,YS Chahal,217,5,18,10,16,210,10,18,9,13
648026d8139d1d07ce075ae8,31,2022,2022-04-19,Mumbai,Lucknow Super Giants,field,0,Royal Challengers Bangalore,Lucknow Super Giants,Royal Challengers Bangalore,,18,F du Plessis,181,6,16,5,9,163,8,14,6,15
648026d82be76f10f41a9f91,32,2022,2022-04-20,Mumbai,Delhi Capitals,field,0,Kings XI Punjab,Delhi Capitals,Delhi Capitals,9,,Kuldeep Yadav,115,10,15,1,2,119,1,18,2,6
648026d869522af4ba98f9cc,33,2022,2022-04-21,Navi Mumbai,Chennai Super Kings,field,0,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,3,,Mukesh Choudhary,155,7,12,5,5,156,7,11,8,8
648026d81248ad2ee3b17558,34,2022,2022-04-22,Mumbai,Delhi Capitals,field,0,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,,15,JC Buttler,222,2,21,14,5,207,8,17,12,13
648026d82733339322f0cc18,35,2022,2022-04-23,Navi Mumbai,Gujarat Titans,bat,0,Gujarat Titans,Kolkata Knight Riders,Gujarat Titans,,8,Rashid Khan,156,9,10,5,10,148,8,11,9,7
648026d89a5e58bad1f1fd9a,36,2022,2022-04-23,Mumbai,Sunrisers Hyderabad,field,0,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,9,,M Jansen,68,10,6,0,12,72,1,10,2,2
648026d8608e45ceb0c8c07f,37,2022,2022-04-24,Mumbai,Mumbai Indians,field,0,Lucknow Super Giants,Mumbai Indians,Lucknow Super Giants,,36,KL Rahul,168,6,13,7,8,132,8,8,4,14
648026d848ae3676c648ad19,38,2022,2022-04-25,Mumbai,Chennai Super Kings,field,0,Kings XI Punjab,Chennai Super Kings,Kings XI Punjab,,11,S Dhawan,187,4,15,6,14,176,6,15,8,16
648026d8ed955d76f42eef21,39,2022,2022-04-26,Pune,Royal Challengers Bangalore,field,0,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,,29,R Parag,144,8,9,8,3,115,10,9,4,11
648026d8bff14c776efafa05,40,2022,2022-04-27,Mumbai,Gujarat Titans,field,0,Sunrisers Hyderabad,Gujarat Titans,Gujarat Titans,5,,Umran Malik,195,6,12,11,14,199,5,19,8,11
648026d8bfd902ffc6c4c2de,41,2022,2022-04-28,Mumbai,Delhi Capitals,field,0,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,4,,Kuldeep Yadav,146,9,10,4,9,150,6,14,5,6
648026d81c094db0bd063cb1,42,2022,2022-04-29,Pune,Kings XI Punjab,field,0,Lucknow Super Giants,Kings XI Punjab,Lucknow Super Giants,,20,KH Pandya,153,8,8,8,12,133,8,12,5,15
648026d8ada4aa3fab7c950d,43,2022,2022-04-30,Mumbai,Royal Challengers Bangalore,bat,0,Royal Challengers Bangalore,Gujarat Titans,Gujarat Titans,6,,R Tewatia,170,6,16,6,7,174,4,18,4,9
648026d8348f5b0408f552d9,44,2022,2022-04-30,Navi Mumbai,Mumbai Indians,field,0,Rajasthan Royals,Mumbai Indians,Mumbai Indians,5,,SA Yadav,158,6,12,7,12,161,5,12,7,11
648026d81c57171014d88e2b,45,2022,2022-05-01,Mumbai,Lucknow Super Giants,bat,0,Lucknow Super Giants,Delhi Capitals,Lucknow Super Giants,,6,Mohsin Khan,195,3,14,8,17,189,7,16,10,3
648026d8afe2518b24f9cfff,46,2022,2022-05-01,Pune,Sunrisers Hyderabad,field,0,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,,13,RD Gaikwad,202,2,15,10,9,189,6,11,11,5
648026d83bf2efc2d25a0c19,47,2022,2022-05-02,Mumbai,Kolkata Knight Riders,field,0,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,7,,RK Singh,152,5,13,5,9,158,3,14,4,15
648026d8394f2b11ae30f53a,48,2022,2022-05-03,Navi Mumbai,Gujarat Titans,bat,0,Gujarat Titans,Kings XI Punjab,Kings XI Punjab,8,,K Rabada,143,8,11,2,14,145,2,15,5,12
648026d95707198a4e717915,49,2022,2022-05-04,Pune,Chennai Super Kings,field,0,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,,13,HV Patel,173,8,12,7,12,160,8,12,8,4
648026d970c8d1bbce7d44d2,50,2022,2022-05-05,Mumbai,Sunrisers Hyderabad,field,0,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,,21,DA Warner,207,3,18,12,12,186,8,16,11,11
648026d93b68d24673d0da10,51,2022,2022-05-06,Mumbai,Gujarat Titans,field,0,Mumbai Indians,Gujarat Titans,Mumbai Indians,,5,TH David,177,6,14,8,7,172,5,18,6,4
648026d97d9309491efc95e2,52,2022,2022-05-07,Mumbai,Kings XI Punjab,bat,0,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,6,,YBK Jaiswal,189,5,20,7,14,190,4,24,5,7
648026d93bf378e197eff907,53,2022,2022-05-07,Pune,Kolkata Knight Riders,field,0,Lucknow Super Giants,Kolkata Knight Riders,Lucknow Super Giants,,75,Avesh Khan,176,7,11,10,4,101,10,8,6,3
648026d9114e96fb0eadd08c,54,2022,2022-05-08,Mumbai,Royal Challengers Bangalore,bat,0,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,,67,PWH de Silva,192,3,16,10,8,125,10,10,5,7
648026d9ce9b6260b90d8498,55,2022,2022-05-08,Navi Mumbai,Delhi Capitals,field,0,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,,91,DP Conway,208,6,17,10,12,117,10,12,5,4
648026d968f517f4f61be0e4,56,2022,2022-05-09,Navi Mumbai,Mumbai Indians,field,0,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,,52,JJ Bumrah,165,9,12,10,11,113,10,9,2,10
648026d9b77d48bd4893cdf8,57,2022,2022-05-10,Pune,Gujarat Titans,bat,0,Gujarat Titans,Lucknow Super Giants,Gujarat Titans,,62,Shubman Gill,144,4,15,1,7,82,10,7,3,3
648026d90ce63af3a3c5ea91,58,2022,2022-05-11,Navi Mumbai,Delhi Capitals,field,0,Rajasthan Royals,Delhi Capitals,Delhi Capitals,8,,MR Marsh,160,6,14,6,6,161,2,10,10,7
648026d9218ace5622e6a0c3,59,2022,2022-05-12,Mumbai,Mumbai Indians,field,0,Chennai Super Kings,Mumbai Indians,Mumbai Indians,5,,DR Sams,97,10,9,3,15,103,5,11,2,10
648026d9d089934ab9a5f1b8,60,2022,2022-05-13,Mumbai,Royal Challengers Bangalore,field,0,Kings XI Punjab,Royal Challengers Bangalore,Kings XI Punjab,,54,JM Bairstow,209,9,16,14,7,155,9,13,5,10
648026d9675bf43d3f206b34,61,2022,2022-05-14,Pune,Kolkata Knight Riders,bat,0,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,,54,AD Russell,177,6,10,11,12,123,8,8,5,3
648026d9b4ab9c97689ab4f1,62,2022,2022-05-15,Mumbai,Chennai Super Kings,bat,0,Chennai Super Kings,Gujarat Titans,Gujarat Titans,7,,WP Saha,133,5,7,4,7,137,3,15,1,10
648026d92b3e2a14dad9b45a,63,2022,2022-05-15,Mumbai,Rajasthan Royals,bat,0,Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,,24,TA Boult,178,6,22,4,4,154,8,9,6,15
648026d982ee4310e7df9365,64,2022,2022-05-16,Navi Mumbai,Kings XI Punjab,field,0,Delhi Capitals,Kings XI Punjab,Delhi Capitals,,17,SN Thakur,159,7,12,6,9,142,9,13,5,6
648026d99bc42e9553499454,65,2022,2022-05-17,Mumbai,Mumbai Indians,field,0,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,,3,RA Tripathi,193,6,17,8,9,190,7,12,11,14
648026d91fbf2d04c1764b9e,66,2022,2022-05-18,Navi Mumbai,Lucknow Super Giants,bat,0,Lucknow Super Giants,Kolkata Knight Riders,Lucknow Super Giants,,2,Q de Kock,210,0,13,14,2,208,8,18,13,10
648026d99e452c839dce64b5,67,2022,2022-05-19,Mumbai,Gujarat Titans,bat,0,Gujarat Titans,Royal Challengers Bangalore,Royal Challengers Bangalore,8,,V Kohli,168,5,11,10,3,170,2,18,4,11
648026d90a629869de82e735,68,2022,2022-05-20,Mumbai,Chennai Super Kings,bat,0,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,5,,R Ashwin,150,6,15,5,5,151,5,14,4,16
648026d92b94b97eb36f5f22,69,2022,2022-05-21,Mumbai,Mumbai Indians,field,0,Delhi Capitals,Mumbai Indians,Mumbai Indians,5,,JJ Bumrah,159,7,8,9,14,160,5,9,12,5
648026d911887a4556d4c233,70,2022,2022-05-22,Mumbai,Sunrisers Hyderabad,bat,0,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,5,,Harpreet Brar,157,8,13,6,12,160,5,15,9,6
648026d9990661cfcd9bd773,Qualifier 1,2022,2022-05-24,Kolkata,Gujarat Titans,field,0,Rajasthan Royals,Gujarat Titans,Gujarat Titans,7,,DA Miller,188,6,19,7,11,191,3,19,6,13
648026d98d1f41f313daccda,Eliminator,2022,2022-05-25,Kolkata,Lucknow Super Giants,field,0,Royal Challengers Bangalore,Lucknow Super Giants,Royal Challengers Bangalore,,14,RM Patidar,207,4,21,9,10,193,6,6,14,22
648026d9d2ba53c9eb0dec0a,Qualifier 2,2022,2022-05-27,Ahmedabad,Rajasthan Royals,field,0,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,7,,JC Buttler,157,8,9,7,15,161,3,12,10,0
648026d9076683910308cf0b,Final,2022,2022-05-29,Ahmedabad,Rajasthan Royals,bat,0,Rajasthan Royals,Gujarat Titans,Gujarat Titans,7,,HH Pandya,130,9,11,4,2,133,3,10,4,9
648026d9c8106f6f78c96a49,1,2023,2023-03-31,Ahmedabad,Gujarat Titans,field,0,Chennai Super Kings,Gujarat Titans,Gujarat Titans,5,,Rashid Khan,178,7,10,13,8,182,5,15,8,12
648026d9ecf16f979710734f,2,2023,2023-04-01,Chandigarh,Kolkata Knight Riders,field,0,Kings XI Punjab,Kolkata Knight Riders,Kings XI Punjab,,7,Arshdeep Singh,191,5,17,9,4,146,7,13,7,6
648026d9045949be36152f5e,3,2023,2023-04-01,Lucknow,Delhi Capitals,field,0,Lucknow Super Giants,Delhi Capitals,Lucknow Super Giants,,50,MA Wood,193,6,5,16,8,143,9,15,2,10
648026d9667b995448aa294d,4,2023,2023-04-02,Hyderabad,Sunrisers Hyderabad,field,0,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,,72,JC Buttler,203,5,21,8,8,131,8,8,5,7
648026d9fa7ba14a60efa0f7,5,2023,2023-04-02,Bengaluru,Royal Challengers Bangalore,field,0,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,8,,F du Plessis,171,7,15,7,11,172,2,11,13,5
648026d973e7312d4890041e,6,2023,2023-04-03,Chennai,Lucknow Super Giants,field,0,Chennai Super Kings,Lucknow Super Giants,Chennai Super Kings,,12,MM Ali,217,7,15,13,16,205,7,13,9,18
648026d9409dd34d94990983,7,2023,2023-04-04,Delhi,Gujarat Titans,field,0,Delhi Capitals,Gujarat Titans,Gujarat Titans,6,,B Sai Sudharsan,162,8,14,6,15,163,4,15,5,8
648026d9dcff96aaf7a7253e,8,2023,2023-04-05,Guwahati,Rajasthan Royals,field,0,Kings XI Punjab,Rajasthan Royals,Kings XI Punjab,,5,NT Ellis,197,5,19,7,10,192,7,13,10,10
