matchID,playerID,player,team
64802182acf915bfcbfd2ebb,759ac88f,MM Sharma,Chennai Super Kings
64802178ef1651fa4c9c412d,a818c1be,TA Boult,Delhi Daredevils
6480217a0d570a6d39b70148,a2f46292,KK Ahmed,Sunrisers Hyderabad
6480217bb1c836acacbfe993,ce794613,T Natarajan,Sunrisers Hyderabad
64802177e2a0ca0c6eaac1e1,73ad96ed,DJ Hooda,Sunrisers Hyderabad
64802176d37f7b2854eacf54,1dc12ab9,SK Raina,Gujarat Lions
6480217947d93c91924b5db3,04a418e8,R Parag,Rajasthan Royals
648021779b591d57dafc7bdf,00ea847a,MA Agarwal,Kings XI Punjab
6480217cddc448b8afff8ece,26a85969,R Dhawan,Punjab Kings
6480217ce98e48cd9ebf26d6,2e171977,AR Patel,Delhi Capitals
6480217cddc448b8afff8ece,5f547c8b,Rashid Khan,Gujarat Titans
648021777d3fb7911f41be98,1e66c162,JD Unadkat,Rising Pune Supergiant
6480217c2fc97a6d5a40a6c6,1ac746c8,Atharva Taide,Punjab Kings
6480217b9e85b1ebfad704f7,3241e3fd,N Pooran,Sunrisers Hyderabad
6480217ae15d99f93ca35e68,372455c4,Q de Kock,Mumbai Indians
6480217e595d50c620bf9eb9,1c914163,Yuvraj Singh,Kings XI Punjab
6480217e9dab2ecfc5669969,508a1ea7,SE Marsh,Kings XI Punjab
6480217e69607bc35727c4b1,f0f628c7,MM Patel,Rajasthan Royals
64802178981f81a2312a6caa,7a8bd078,S Gopal,Rajasthan Royals
6480217b2e116f0e7eb8d2ef,7f048519,DJ Willey,Royal Challengers Bangalore
6480217d7ecd0b129615d014,d2a989fc,DS Kulkarni,Mumbai Indians
6480217f750b195501f9e061,d7b3a420,Jaskaran Singh,Deccan Chargers
6480217c476ac99817539a57,ded9240e,PJ Cummins,Kolkata Knight Riders
6480217fad9ff86b72f7eb2b,c3d1402f,RP Singh,Deccan Chargers
6480217e2c8b06fef71e15f1,f3cb53a1,MV Boucher,Royal Challengers Bangalore
6480217bb84475a8cefae289,87e562a9,DJ Bravo,Chennai Super Kings
6480217c9ca8ce0f78cdee37,99b75528,JC Buttler,Rajasthan Royals
648021819f48425f1e199484,ae78bc32,MS Gony,Deccan Chargers
6480217e69607bc35727c4b1,3edb58fc,AD Mascarenhas,Rajasthan Royals
64802182c23650027dde3924,890946a0,NV Ojha,Delhi Daredevils
64802184713ef5ce60db187a,acee4cc4,Imran Tahir,Delhi Daredevils
64802184cb49deb90e8f7a45,fe11caa6,WP Saha,Kings XI Punjab
6480218593596ad5007a40e3,ada15e88,PSP Handscomb,Rising Pune Supergiants
6480217b2e116f0e7eb8d2ef,e2db2409,M Ashwin,Mumbai Indians
6480217af395b081aeaa4665,fe93fd9d,RA Jadeja,Chennai Super Kings
6480217b566ea7dd7703f88b,6c19c6e5,YBK Jaiswal,Rajasthan Royals
6480217bd7cd0de4473e32f8,752f7486,Ishan Kishan,Mumbai Indians
648021829b7859b01c7055cb,1a0c3177,P Awana,Kings XI Punjab
6480217929e5be3ced5fb9f4,dbe50b21,HH Pandya,Mumbai Indians
6480217a7caf3ca0890b311e,45a43fe2,RD Gaikwad,Chennai Super Kings
6480217643272e1336ae0230,8b5b6769,Harbhajan Singh,Mumbai Indians
64802177604bbc23807c5280,4329fbb5,SR Watson,Royal Challengers Bangalore
6480217bc7a7d744d8ce1535,03806cf8,JR Hazlewood,Chennai Super Kings
64802179205485541773595b,f088b960,SN Khan,Kings XI Punjab
6480217be3701f46f03d52d5,f19ccfad,Washington Sundar,Sunrisers Hyderabad
6480217a99e00350a987f0d0,db584dad,CH Gayle,Punjab Kings
6480217dedeca089d9b51359,a4cc73aa,SV Samson,Rajasthan Royals
6480217e050dbfe8e8e8bd39,ab89348d,MF Maharoof,Delhi Daredevils
6480217eae8c9657605cf820,1c17e270,RV Uthappa,Mumbai Indians
648021801d65f0b056576c13,b8a55852,BB McCullum,Kochi Tuskers Kerala
64802182d68e7f6324c2b474,c3a96caf,Mandeep Singh,Kings XI Punjab
6480217f2254102d8fb86d03,0184dc35,R Dravid,Royal Challengers Bangalore
64802181f57fd64985b19799,9d430b40,SP Narine,Kolkata Knight Riders
64802183153c446d286001cd,8abdf100,CJ Anderson,Mumbai Indians
6480217d62ecb486229f6b8f,0aadc906,PR Shah,Mumbai Indians
6480217a8833d0bd677b583b,3355b542,F du Plessis,Chennai Super Kings
6480217bd5c7c23c629b6e4b,7dcb9bc9,M Shahrukh Khan,Punjab Kings
6480217b7ae3e1f7608712c5,4a8a2e3b,MS Dhoni,Chennai Super Kings
6480217f95d845ec34ead43f,c3d1402f,RP Singh,Deccan Chargers
6480218254f115d7343384f7,fe11caa6,WP Saha,Chennai Super Kings
64802183c7e693530833d977,0f12f9df,NLTC Perera,Sunrisers Hyderabad
648021771fa0419a4429499e,91a4a398,Z Khan,Delhi Daredevils
6480217c352d7760c8639c72,bd54eef5,N Jagadeesan,Chennai Super Kings
64802181aed816051a0b51a3,4a8a2e3b,MS Dhoni,Chennai Super Kings
6480217c116a43a38eb649b0,271f83cd,SA Yadav,Mumbai Indians
648021776c0f66ae91e0d4e1,f846de6a,MN Samuels,Delhi Daredevils
6480217a99e00350a987f0d0,2ed569a0,RD Chahar,Mumbai Indians
64802181a4d6dc3429576f11,0184dc35,R Dravid,Rajasthan Royals
64802183153c446d286001cd,b681e71e,GJ Maxwell,Kings XI Punjab
648021834f54f773c989dd2f,740742ef,RG Sharma,Mumbai Indians
6480217e050dbfe8e8e8bd39,9fc0ef64,PJ Sangwan,Delhi Daredevils
6480217c1848457676006df4,5b8c830e,KH Pandya,Lucknow Super Giants
64802179d4ca5718f64d1bc2,b4b99816,Shubman Gill,Kolkata Knight Riders
6480217da5ed32e9ac45f8b6,bb965e9a,PK Garg,Delhi Capitals
6480217795e9f9579f1b9e69,c03f1114,KD Karthik,Kolkata Knight Riders
6480218111a2f9841af87be2,d67d5f00,DA Miller,Kings XI Punjab
6480217d4bf8dfd680094608,41eb4a4f,R Vinay Kumar,Royal Challengers Bangalore
6480217fd641052544ddbeed,5d096f3d,RR Powar,Kings XI Punjab
648021802a3e698df61d1dcd,b61a3e1a,LRPL Taylor,Royal Challengers Bangalore
648021794dcca873c4826fec,bb965e9a,PK Garg,Sunrisers Hyderabad
648021802c873175aeb5e460,8291f939,AL Menaria,Rajasthan Royals
64802181a9f224214a4262ef,70d205c9,AT Rayudu,Mumbai Indians
64802182acf915bfcbfd2ebb,48fd7349,MEK Hussey,Chennai Super Kings
64802182dbbc8bc99a96255b,1e66c162,JD Unadkat,Royal Challengers Bangalore
6480217d9e1170afc84d3b7a,b4b99816,Shubman Gill,Gujarat Titans
64802182e173c8b9606d8f86,0c94f480,UBT Chand,Delhi Daredevils
6480217c4531cb80ccb9a5f7,2c25d4f5,D Padikkal,Rajasthan Royals
64802183a4f7748eff4fd611,c3a96caf,Mandeep Singh,Kings XI Punjab
648021840b41dad4cd3b3e05,c3a96caf,Mandeep Singh,Royal Challengers Bangalore
6480217e7a7a75860a9c6799,4ba44e19,M Muralitharan,Chennai Super Kings
6480217ca593a98551e62d0d,327b58d3,PVD Chameera,Lucknow Super Giants
6480217f4ea7449fd1defebb,c3d1402f,RP Singh,Deccan Chargers
64802180988d59b2f1ff7d46,6581d753,JM Kemp,Chennai Super Kings
64802178f25a113d77a312a5,cc1e8c68,UT Yadav,Royal Challengers Bangalore
64802180c2263fb248fd734d,b5da6c24,PA Patel,Kochi Tuskers Kerala
648021762486fa72893efdbe,2f9d0389,LH Ferguson,Rising Pune Supergiant
6480217ebc39e182be95c02c,0c2730df,A Kumble,Royal Challengers Bangalore
6480218244247aec200da651,db584dad,CH Gayle,Royal Challengers Bangalore
648021777d3fb7911f41be98,508a1ea7,SE Marsh,Kings XI Punjab
6480217d2140fa9b3c451ad2,e38bce7a,MG Bracewell,Royal Challengers Bangalore
648021840ae4e92a702b14db,9170ff49,Parvez Rasool,Sunrisers Hyderabad
648021849258e822a25c5d11,2e171977,AR Patel,Kings XI Punjab
648021849258e822a25c5d11,70d205c9,AT Rayudu,Mumbai Indians
6480218549fd85a75f33cbf0,6eb146d2,Gurkeerat Singh,Kings XI Punjab
64802185a85945cbd410ed45,5b8c830e,KH Pandya,Mumbai Indians
64802185c068d930b44bcb37,93b4fc78,MK Pandey,Kolkata Knight Riders
64802185dc66af210d0fc628,cc1e8c68,UT Yadav,Kolkata Knight Riders
64802185fa12c0d12e85bd1e,0a476045,S Dhawan,Sunrisers Hyderabad
6480217a949102b8757fa0ed,ba607b88,V Kohli,Royal Challengers Bangalore
6480218597903aba78f8ff36,dcce6f09,DA Warner,Sunrisers Hyderabad
6480217636e745b3256faed8,8abdf100,CJ Anderson,Delhi Daredevils
64802179dd2448b642abc2b4,ba607b88,V Kohli,Royal Challengers Bangalore
6480217d28434beae4503a04,64d43928,Sohail Tanvir,Rajasthan Royals
6480217f8f73d078dc5ad085,45c2196c,DE Bollinger,Chennai Super Kings
6480217a009975eee3f15e26,f19ccfad,Washington Sundar,Royal Challengers Bangalore
6480217d41f33497453ecc65,66b30f71,AB Dinda,Kolkata Knight Riders
64802179b27c9be2931d5678,8b5b6769,Harbhajan Singh,Chennai Super Kings
64802186ceabe27e05535e43,919a3be2,RR Pant,Delhi Daredevils
648021826ff9afc2f2c9ebd1,dcce6f09,DA Warner,Delhi Daredevils
6480217f502c12acb621ca23,a386e91b,PD Collingwood,Delhi Daredevils
648021851e9b3ba56363aee2,495d42a5,R Ashwin,Rising Pune Supergiants
6480217a1efc3095fb60b1bd,e62dd25d,K Rabada,Delhi Capitals
64802177796ba37d1ab04319,b4b99816,Shubman Gill,Kolkata Knight Riders
64802181ab8f50809ed667b3,2a72fd4f,Harmeet Singh,Kings XI Punjab
648021774d73f963233384a8,acc1aeda,SP Jackson,Kolkata Knight Riders
6480217a2eeed1cb555de1a9,f9e6e7ef,Shahbaz Ahmed,Royal Challengers Bangalore
64802185fa12c0d12e85bd1e,32198ae0,MC Henriques,Sunrisers Hyderabad
6480217a0b95bf649391e34a,c740ea83,RM Patidar,Royal Challengers Bangalore
6480217ba5a5875f6cd6df2a,dcce6f09,DA Warner,Sunrisers Hyderabad
64802177b68cb972c77af29e,2e81a32d,B Kumar,Sunrisers Hyderabad
6480217bcfb3eea51341ff8e,81c36ee9,M Jansen,Sunrisers Hyderabad
6480217e092bd2329095efb7,ab89348d,MF Maharoof,Delhi Daredevils
6480217895116728aff207c9,944533a5,KK Nair,Kings XI Punjab
648021772e5899a1a4d33340,00ea847a,MA Agarwal,Kings XI Punjab
64802179a0da613621bc5f9d,fe93fd9d,RA Jadeja,Chennai Super Kings
64802179d4ca5718f64d1bc2,dbe50b21,HH Pandya,Mumbai Indians
6480217a50288367a929f3e8,04a418e8,R Parag,Rajasthan Royals
6480217f0e375bae67964efb,740742ef,RG Sharma,Deccan Chargers
648021813a19feded30a0296,33a364a6,R Bhatia,Kolkata Knight Riders
64802180322733a6729c4b6c,957532de,S Aravind,Royal Challengers Bangalore
648021801ba995bd94682220,3d8feaf8,MR Marsh,Deccan Chargers
64802181cb861139181c5dc2,a757b0d8,KA Pollard,Mumbai Indians
64802180a1e76e7c5a369cdd,4b57e452,M Vijay,Chennai Super Kings
64802182c5ff4c2a78cdddf2,508a1ea7,SE Marsh,Kings XI Punjab
64802178756d979ba95b6991,24d94623,Ankit Sharma,Rajasthan Royals
6480217968678a1f94025149,6eb146d2,Gurkeerat Singh,Royal Challengers Bangalore
64802179f971fe05cd5b30ef,3c6ffae8,YK Pathan,Sunrisers Hyderabad
64802182fd062ea841614829,f846de6a,MN Samuels,Pune Warriors
648021833b3c841098d67067,1c17e270,RV Uthappa,Kolkata Knight Riders
648021844f726f910cf1b4f7,8ba8195d,V Sehwag,Kings XI Punjab
648021807ad9cbc3fbb69328,2b6e6dec,AC Gilchrist,Deccan Chargers
6480217dc0ebb5e9092045f7,98ae73b1,PP Chawla,Kings XI Punjab
64802178de75ce2943714692,eef2536f,Avesh Khan,Delhi Daredevils
648021849258e822a25c5d11,89f64c19,LMP Simmons,Mumbai Indians
6480217c99277caade0a6e8b,a4cc73aa,SV Samson,Rajasthan Royals
648021762486fa72893efdbe,24d94623,Ankit Sharma,Rising Pune Supergiant
6480217d9e1170afc84d3b7a,dbe50b21,HH Pandya,Gujarat Titans
6480217f0b7c7fc3808b1f64,dd09ff8e,B Lee,Kings XI Punjab
648021804ef0aad14e49dadd,c8179c68,SB Jakati,Chennai Super Kings
6480217f8a4bdbd888d12da7,8fd1a8f5,DW Steyn,Royal Challengers Bangalore
64802183fabdea1e62a98c8c,db584dad,CH Gayle,Royal Challengers Bangalore
64802184c29bbf66470fae29,b2b23612,RG More,Chennai Super Kings
6480217ee32a0e9e0330a542,6b8eb6e5,S Sreesanth,Kings XI Punjab
648021856cd78692a4531e0a,b17e2f24,KL Rahul,Royal Challengers Bangalore
6480217e3cd36d9d251c627d,bff458c6,AA Bilakhia,Deccan Chargers
648021831ca6d3ee6562ffc0,fe93fd9d,RA Jadeja,Chennai Super Kings
6480217e050dbfe8e8e8bd39,5bdcdb72,TM Dilshan,Delhi Daredevils
64802181a4d3f888d59f8244,1efb8a28,AC Blizzard,Mumbai Indians
648021814979485f9b81984f,facb9086,SD Chitnis,Kings XI Punjab
64802177ff56ffac24342c60,271f83cd,SA Yadav,Mumbai Indians
6480217a974c5f8b33abdcac,2c25d4f5,D Padikkal,Royal Challengers Bangalore
6480217d4d5fb7a53442b53b,40caa465,T Kohli,Rajasthan Royals
6480217e9dab2ecfc5669969,6b71e6cf,KC Sangakkara,Kings XI Punjab
6480217d5b88515ca89115af,77b1aa15,Harshit Rana,Kolkata Knight Riders
64802180988d59b2f1ff7d46,495d42a5,R Ashwin,Chennai Super Kings
648021848e3ebaba3c4eb383,51a3c5ef,MJ McClenaghan,Mumbai Indians
64802180a541db9588b210d6,5bb5a915,M Morkel,Delhi Daredevils
64802184ed67286cc9a4b230,c03e2850,M Vohra,Kings XI Punjab
648021850f92d1721dbfb039,4329fbb5,SR Watson,Royal Challengers Bangalore
64802184c29bbf66470fae29,94253925,GH Vihari,Sunrisers Hyderabad
64802185f2b6d2f07c5a76ff,32198ae0,MC Henriques,Sunrisers Hyderabad
64802177f14c12b861767ac7,c03e2850,M Vohra,Kings XI Punjab
648021793bebb7018600829b,5f547c8b,Rashid Khan,Sunrisers Hyderabad
64802185db3a8535a2ff06a5,ba607b88,V Kohli,Royal Challengers Bangalore
6480217cddc448b8afff8ece,d67d5f00,DA Miller,Gujarat Titans
6480217f750b195501f9e061,db584dad,CH Gayle,Kolkata Knight Riders
6480217a12dc21bbf95e4137,b4b99816,Shubman Gill,Kolkata Knight Riders
64802179c5d086ebf155b861,e62dd25d,K Rabada,Delhi Capitals
6480217cf4487f485392fb24,bcf325d2,Dhruv Jurel,Rajasthan Royals
64802183fbc048fb78abc454,99d63244,KM Jadhav,Delhi Daredevils
64802185d525809fb115c45b,9d80c5e1,S Nadeem,Delhi Daredevils
64802185d525809fb115c45b,c03f1114,KD Karthik,Gujarat Lions
6480217a949102b8757fa0ed,57ee1fde,YS Chahal,Royal Challengers Bangalore
6480217c259939d9a5cb8a1c,5b7ab5a9,CV Varun,Kolkata Knight Riders
64802184685c120d289ce318,5fa06777,IK Pathan,Sunrisers Hyderabad
6480217bcdd9e88f9c175c3a,04a418e8,R Parag,Rajasthan Royals
6480218377056594fd23d010,4b57e452,M Vijay,Delhi Daredevils
6480218522fbe76a0fd068fa,1da489ff,S Kaushik,Gujarat Lions
6480217a974c5f8b33abdcac,0f721006,JO Holder,Sunrisers Hyderabad
6480218563b9cf709029aada,66b30f71,AB Dinda,Rising Pune Supergiants
64802178060a2e145484cce8,8cf9814c,Mohammed Shami,Kings XI Punjab
64802184b72a3ff2e2db26e4,b8a55852,BB McCullum,Chennai Super Kings
6480217b7f8f031a0347c5bf,d67d5f00,DA Miller,Gujarat Titans
6480217d1f6755b4862260f5,fe11caa6,WP Saha,Gujarat Titans
6480217705f8ec4bde94547d,99b75528,JC Buttler,Mumbai Indians
6480217840d15bf005cc3373,77255a9e,RA Tripathi,Rajasthan Royals
64802178de75ce2943714692,23eeb873,DL Chahar,Chennai Super Kings
648021820cb4a140862a5f33,d18f9182,DPMD Jayawardene,Delhi Daredevils
648021797aab037dee43e57b,a2f46292,KK Ahmed,Sunrisers Hyderabad
64802181a59a65d1eb2807dc,f0f628c7,MM Patel,Mumbai Indians
6480218394001ae498682961,4b57e452,M Vijay,Chennai Super Kings
648021801f1bf1c16f124f95,d7c6af50,DL Vettori,Royal Challengers Bangalore
6480217f858caacabb9ac621,98ae73b1,PP Chawla,Kings XI Punjab
648021849bd19c987978527d,c03f1114,KD Karthik,Delhi Daredevils
6480218506a87902869a017e,32198ae0,MC Henriques,Sunrisers Hyderabad
6480217f95d845ec34ead43f,e1d1b294,HH Gibbs,Deccan Chargers
6480217a62ee709c90875d01,271f83cd,SA Yadav,Mumbai Indians
64802177eb71081d0e5c4e09,db31895a,AS Rajpoot,Kolkata Knight Riders
6480217914b2dbad593b3a15,c6097d68,O Thomas,Rajasthan Royals
648021785b11abd192a7a9f0,70d205c9,AT Rayudu,Chennai Super Kings
64802179b96ea293232218c1,740742ef,RG Sharma,Mumbai Indians
6480217c5d284ace80a355c5,1399b39c,Anmolpreet Singh,Sunrisers Hyderabad
6480218084fa6a3283107e07,a12e1d51,SL Malinga,Mumbai Indians
6480217e14dd36d0a1df0511,3576e47e,S Badrinath,Chennai Super Kings
64802180b77b13958e49bf6d,70d205c9,AT Rayudu,Mumbai Indians
6480217c66bbce532e09e61b,5b8c830e,KH Pandya,Lucknow Super Giants
6480217ddc780cdd948b161f,fa463154,AB Agarkar,Kolkata Knight Riders
6480217d7ecd0b129615d014,b9be6507,AS Yadav,Deccan Chargers
648021772e5899a1a4d33340,d8b2f218,BB Sran,Kings XI Punjab
6480217636e745b3256faed8,14f96089,A Zampa,Rising Pune Supergiant
64802185e9438d66ba23ecc8,23eeb873,DL Chahar,Rising Pune Supergiants
6480217db58d992f2501e09e,ae78bc32,MS Gony,Chennai Super Kings
6480217e5a445f8b7b4d84e7,0aadc906,PR Shah,Mumbai Indians
6480217a179e59b3fdc9f51c,3241e3fd,N Pooran,Punjab Kings
64802182dfed800ff62b88b6,f986ca1a,HV Patel,Royal Challengers Bangalore
6480218470308454b1d557f9,85ec8e33,SS Iyer,Delhi Daredevils
648021772dc95b2f2b1e25f3,32198ae0,MC Henriques,Sunrisers Hyderabad
648021825e81835f16a30edb,5bb5a915,M Morkel,Delhi Daredevils
6480217bc7c38e587e87ff07,fb2d1dda,N Rana,Kolkata Knight Riders
64802180a85be3295142bacf,48fd7349,MEK Hussey,Chennai Super Kings
648021762486fa72893efdbe,29e95537,AM Rahane,Rising Pune Supergiant
648021826dfe4e9a78966bd1,e938e1bc,P Kumar,Kings XI Punjab
64802185fa12c0d12e85bd1e,cc1e8c68,UT Yadav,Kolkata Knight Riders
64802178f69b0d614288c43b,0a476045,S Dhawan,Delhi Capitals
6480217f97315400070a2be6,fd835ab3,DJ Hussey,Kolkata Knight Riders
648021814d938bcf8bea0fb2,662c47a6,Y Nagar,Delhi Daredevils
64802181e2648c11f381652e,495d42a5,R Ashwin,Chennai Super Kings
6480218429a49e1d6067a1ab,740742ef,RG Sharma,Mumbai Indians
6480217795bd06ebe3bc77c3,5b8c830e,KH Pandya,Mumbai Indians
64802176b01e9f2118316428,ba607b88,V Kohli,Royal Challengers Bangalore
6480217b4dabb43afab19915,77255a9e,RA Tripathi,Sunrisers Hyderabad
6480217dcf734202f2a34efb,8cf9814c,Mohammed Shami,Gujarat Titans
64802182aeb9b7f3ca4d456b,1dc12ab9,SK Raina,Chennai Super Kings
6480217c35dc74829ace4aa4,0a476045,S Dhawan,Punjab Kings
6480217dd672a835a231d4f2,5fa06777,IK Pathan,Kings XI Punjab
6480217e9dab2ecfc5669969,6c6591ab,PP Ojha,Deccan Chargers
64802184a0e83c8efb35059e,495d42a5,R Ashwin,Chennai Super Kings
6480217bd5c7c23c629b6e4b,23cca426,OF Smith,Punjab Kings
6480217722f2535f98cc8f3f,7d92277a,Mujeeb Ur Rahman,Kings XI Punjab
64802183cf953e8369fcbc18,91a4a398,Z Khan,Mumbai Indians
6480217a50288367a929f3e8,1c17e270,RV Uthappa,Rajasthan Royals
6480217cea0be0b88d678442,eaa76d3c,C Green,Mumbai Indians
648021778116986a01003a32,1dc12ab9,SK Raina,Gujarat Lions
6480217bb84475a8cefae289,b681e71e,GJ Maxwell,Royal Challengers Bangalore
6480217c4c46ceb2d358b444,dcf81436,S Kaul,Royal Challengers Bangalore
6480217e5a445f8b7b4d84e7,8b5b6769,Harbhajan Singh,Mumbai Indians
64802185cb317bd215903119,51a3c5ef,MJ McClenaghan,Mumbai Indians
6480217b4dabb43afab19915,5b8c830e,KH Pandya,Lucknow Super Giants
6480217814fb058dfb259d65,98ae73b1,PP Chawla,Kolkata Knight Riders
6480217c1c9e2788ce1bc0c2,90de905a,K Gowtham,Lucknow Super Giants
64802177f8d0601de1388813,ba607b88,V Kohli,Royal Challengers Bangalore
6480217c996b9b81ed93c8f1,919a3be2,RR Pant,Delhi Capitals
6480217fddc48aeecd46eb13,bb345e0b,G Gambhir,Delhi Daredevils
6480218394001ae498682961,759ac88f,MM Sharma,Chennai Super Kings
6480218119e86a9875471124,c8179c68,SB Jakati,Chennai Super Kings
64802184b72a3ff2e2db26e4,3fb19989,MA Starc,Royal Challengers Bangalore
64802177f8d0601de1388813,f18ba07f,Ankit Soni,Gujarat Lions
64802177a073ff5ff08e3586,9a963804,LE Plunkett,Delhi Daredevils
648021780d812a6c4dbb36fa,73ad96ed,DJ Hooda,Sunrisers Hyderabad
648021792af27298dbb389e4,00ea847a,MA Agarwal,Kings XI Punjab
648021784e92c7a4334a80a7,fb2d1dda,N Rana,Kolkata Knight Riders
6480217962c2d4ad09ae83fa,45a43fe2,RD Gaikwad,Chennai Super Kings
6480218090836f3fc9afe5d8,b2570b38,RV Gomez,Kochi Tuskers Kerala
64802181fc8c8b4d28095503,24d94623,Ankit Sharma,Deccan Chargers
6480217dbd1a07acd6b6f06a,a90e53ec,MW Short,Punjab Kings
64802181a9f224214a4262ef,d718440b,V Pratap Singh,Deccan Chargers
648021762486fa72893efdbe,b8d490fd,AJ Finch,Gujarat Lions
6480217b9e85b1ebfad704f7,7210d461,Yash Dayal,Gujarat Titans
6480217a12dc21bbf95e4137,77255a9e,RA Tripathi,Kolkata Knight Riders
6480217d9609e7e7a2897719,6a26221c,AK Markram,Sunrisers Hyderabad
64802180d8c81713d7c1629b,4b57e452,M Vijay,Chennai Super Kings
64802182209bde48e698e879,1c2a64cd,A Ashish Reddy,Sunrisers Hyderabad
648021850f92d1721dbfb039,f088b960,SN Khan,Royal Challengers Bangalore
6480217c3dc2412820097dd0,bcf325d2,Dhruv Jurel,Rajasthan Royals
648021814d938bcf8bea0fb2,91ffa6c6,JD Ryder,Pune Warriors
6480217f5f6dcc6085125794,c3d1402f,RP Singh,Deccan Chargers
6480218597903aba78f8ff36,96fd40ae,A Nehra,Sunrisers Hyderabad
64802177947b303e4e079858,8abdf100,CJ Anderson,Delhi Daredevils
64802178060a2e145484cce8,e94915e6,SM Curran,Kings XI Punjab
648021802069a0700ca1e7cf,dd09ff8e,B Lee,Kolkata Knight Riders
6480217c1c9e2788ce1bc0c2,df064e1a,Ravi Bishnoi,Lucknow Super Giants
6480218429a49e1d6067a1ab,b8a55852,BB McCullum,Chennai Super Kings
6480217dce3ebbaae03784f9,4ae1755b,HC Brook,Sunrisers Hyderabad
64802186ceabe27e05535e43,4329fbb5,SR Watson,Royal Challengers Bangalore
6480217d37f7fc36cb748352,b5da6c24,PA Patel,Chennai Super Kings
64802182641e2155df74a3cb,29d72eb2,AA Chavan,Rajasthan Royals
64802180a5b1cbd2714ead20,d2c2b2d5,SR Tendulkar,Mumbai Indians
6480217bf7ab4ce77eead9eb,64775749,RP Meredith,Mumbai Indians
6480217bc6b8633aa8d94efe,00ea847a,MA Agarwal,Punjab Kings
6480217d54d4a9d2d1b15683,fe93fd9d,RA Jadeja,Rajasthan Royals
6480217df98db39859fada29,fe11caa6,WP Saha,Gujarat Titans
648021851e9b3ba56363aee2,4a8a2e3b,MS Dhoni,Rising Pune Supergiants
648021854497e1e889d16ed3,87e562a9,DJ Bravo,Gujarat Lions
6480217930ccfd2169737d79,b17e2f24,KL Rahul,Kings XI Punjab
648021775a9d8bdc25b5112b,93b4fc78,MK Pandey,Sunrisers Hyderabad
6480217c3550b1be95658c90,fe93fd9d,RA Jadeja,Chennai Super Kings
6480217c9ca8ce0f78cdee37,04a418e8,R Parag,Rajasthan Royals
6480217cbc19525038b41a17,529eb9e0,OC McCoy,Rajasthan Royals
64802179ff0868438ac8118e,45eda7c8,CA Lynn,Kolkata Knight Riders
6480217ffd9319cf9e9baf6f,fe11caa6,WP Saha,Kolkata Knight Riders
64802180a5b1cbd2714ead20,8b5b6769,Harbhajan Singh,Mumbai Indians
6480218226d4b79c4c4bc034,d2a989fc,DS Kulkarni,Mumbai Indians
648021834405603d08b1b107,b63ab531,LA Pomersbach,Kings XI Punjab
64802186f0050089cce74e1b,26a85969,R Dhawan,Kings XI Punjab
64802185b9321bcda8746016,3355b542,F du Plessis,Rising Pune Supergiants
64802183cb2ef161ada212dc,cc1e8c68,UT Yadav,Kolkata Knight Riders
6480217bbfd755c89df0e9d3,85e0cf10,M Prasidh Krishna,Rajasthan Royals
6480217b5ecc9d806323dff4,81c08fa3,Umran Malik,Sunrisers Hyderabad
6480218119e86a9875471124,fe93fd9d,RA Jadeja,Chennai Super Kings
64802183f3469c565544a286,8cf9814c,Mohammed Shami,Delhi Daredevils
6480217ed9dad944121089b7,7023d182,AN Ghosh,Kolkata Knight Riders
64802182308489d8a4fbb539,b1451597,LR Shukla,Kolkata Knight Riders
6480217be0c99294435b6188,77255a9e,RA Tripathi,Kolkata Knight Riders
648021808e495334d93a5c95,5fa06777,IK Pathan,Delhi Daredevils
648021841de44489c7eb4794,91a4a398,Z Khan,Delhi Daredevils
6480218274dc24aedbb51edf,86dc8f2e,JH Kallis,Kolkata Knight Riders
6480217712926750d9087f01,c03f1114,KD Karthik,Gujarat Lions
64802181edd1625e856c9f61,8b5b6769,Harbhajan Singh,Mumbai Indians
648021836fcb9a5cd8d0945a,2e171977,AR Patel,Kings XI Punjab
64802177c2d7b88a21bf5481,1a156c88,DJM Short,Rajasthan Royals
6480217dd672a835a231d4f2,f233bbb4,ST Jayasuriya,Mumbai Indians
6480217828b3bed29f5398c2,9d430b40,SP Narine,Kolkata Knight Riders
6480217be72d624f42d86569,87e562a9,DJ Bravo,Chennai Super Kings
6480217f508559ec7b0aadee,896d78ad,AD Mathews,Kolkata Knight Riders
64802179b96ea293232218c1,a757b0d8,KA Pollard,Mumbai Indians
648021811e30a97575c0a6ec,26e5cabf,MK Tiwary,Kolkata Knight Riders
64802179dd2448b642abc2b4,f29185a1,Abhishek Sharma,Sunrisers Hyderabad
6480218195700ce321a8afc1,3355b542,F du Plessis,Chennai Super Kings
64802185f4ad6ea1b004bc71,808f425a,JP Faulkner,Gujarat Lions
64802185899042e19f968be6,6aed7e79,PV Tambe,Gujarat Lions
6480217a0edcc63d760042d6,d67d5f00,DA Miller,Rajasthan Royals
6480217d3eff460ea2412c25,759ac88f,MM Sharma,Gujarat Titans
648021802c873175aeb5e460,98ae73b1,PP Chawla,Kings XI Punjab
6480217755e2f15daa2bedd5,76388dc8,S Badree,Royal Challengers Bangalore
6480217d31c791b3551a8588,0bacade8,Rahmanullah Gurbaz,Kolkata Knight Riders
6480217d54d4a9d2d1b15683,0dc00542,Shahid Afridi,Deccan Chargers
